ablation,task_type,dataset,model,num_clients,beta,seed,selected_candidate,test_acc,delta_acc_vs_full,mean_abs_delta_all,mean_abs_delta_morph,max_alpha_all,max_alpha_morph,entropy_alpha_all,entropy_alpha_morph
no_client_information,small,chaoshengmnist_224,resnet,7,0.01,42,avg,0.20575022461814915,0.019766397124887702,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,chaoshengmnist_224,resnet,7,0.1,42,specialist_client,0.1707097933513028,-0.17250673854447438,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,chaoshengmnist_224,swin_tiny,3,0.0,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,chaoshengmnist_224,swin_tiny,3,0.01,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,chaoshengmnist_224,swin_tiny,3,0.1,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,chaoshengmnist_224,swin_tiny,5,0.0,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,chaoshengmnist_224,swin_tiny,5,0.01,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,chaoshengmnist_224,swin_tiny,5,0.1,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,chaoshengmnist_224,swin_tiny,7,0.0,42,prototype_head,0.13117699910152741,0.008086253369272253,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,chaoshengmnist_224,swin_tiny,7,0.01,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,chaoshengmnist_224,swin_tiny,7,0.1,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,chaoshengmnist_224,vit_t,3,0.0,42,prototype_head,0.11769991015274034,-0.0008984725965858059,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,chaoshengmnist_224,vit_t,3,0.01,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,chaoshengmnist_224,vit_t,3,0.1,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,chaoshengmnist_224,vit_t,5,0.0,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,chaoshengmnist_224,vit_t,5,0.01,42,prototype_head,0.1105121293800539,0.0017969451931716118,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,chaoshengmnist_224,vit_t,5,0.1,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,chaoshengmnist_224,vit_t,7,0.0,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,chaoshengmnist_224,vit_t,7,0.01,42,prototype_head,0.11230907457322552,-0.0008984725965858059,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,chaoshengmnist_224,vit_t,7,0.1,42,prototype_head,0.1087151841868823,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,convnext,3,0.0,42,avg,0.11122194513715711,-0.5576059850374064,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,convnext,3,0.01,42,morphology,0.6688279301745635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,convnext,3,0.1,42,avg,0.6688279301745635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,convnext,5,0.0,42,avg,0.6688279301745635,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,convnext,5,0.01,42,avg,0.11122194513715711,-0.5576059850374064,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,convnext,5,0.1,42,avg,0.6688279301745635,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,convnext,7,0.0,42,avg,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,convnext,7,0.01,42,avg,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,convnext,7,0.1,42,avg,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,resnet,3,0.0,42,avg,0.6598503740648379,-0.01845386533665838,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,resnet,3,0.01,42,consensus,0.6683291770573566,-0.03591022443890268,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,resnet,3,0.1,42,morph_anchor,0.7566084788029925,-0.003491271820448838,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,resnet,5,0.0,42,avg,0.6079800498753117,-0.051371571072319155,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,resnet,5,0.01,42,avg,0.6678304239401496,-0.07132169576059855,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,resnet,5,0.1,42,specialist_client,0.1286783042394015,-0.6369077306733166,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,resnet,7,0.0,42,avg,0.6678304239401496,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,resnet,7,0.01,42,avg,0.6688279301745635,-0.0059850374064838174,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,resnet,7,0.1,42,consensus,0.6668329177057356,-0.010473815461346736,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,swin_tiny,3,0.0,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,swin_tiny,3,0.01,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,swin_tiny,3,0.1,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,swin_tiny,5,0.0,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,swin_tiny,5,0.01,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,swin_tiny,5,0.1,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,swin_tiny,7,0.0,42,reference_delta,0.6643391521197007,-0.0044887780548628076,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,swin_tiny,7,0.01,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,swin_tiny,7,0.1,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,vit_t,3,0.0,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,vit_t,3,0.01,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,vit_t,3,0.1,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,dermamnist_224,vit_t,5,0.0,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,vit_t,5,0.01,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,vit_t,5,0.1,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,dermamnist_224,vit_t,7,0.0,42,avg,0.6608478802992519,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,vit_t,7,0.01,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,dermamnist_224,vit_t,7,0.1,42,prototype_head,0.6688279301745635,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,convnext,3,0.0,42,morphology,0.22334469328140213,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,convnext,3,0.01,42,morphology,0.16066212268743915,0.016187925998052577,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,convnext,3,0.1,42,specialist_client,0.06426484907497566,-0.2610759493670886,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,convnext,5,0.0,42,avg,0.22334469328140213,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,convnext,5,0.01,42,specialist_client,0.10321324245374879,-0.06803797468354429,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,convnext,5,0.1,42,specialist_client,0.22334469328140213,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,convnext,7,0.0,42,specialist_client,0.22334469328140213,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,convnext,7,0.01,42,specialist_client,0.22334469328140213,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,convnext,7,0.1,42,avg,0.09128529698149951,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,resnet,3,0.0,42,avg,0.5592745861733204,0.20484420642648493,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,resnet,3,0.01,42,morphology,0.5729065238558909,-0.004625121713729308,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,resnet,3,0.1,42,avg,0.6626095423563778,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,resnet,5,0.0,42,specialist_client,0.36818403115871473,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,resnet,5,0.01,42,avg,0.18281402142161635,-0.012779941577409942,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,resnet,5,0.1,42,specialist_client,0.4378042843232717,-0.02288218111002921,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,resnet,7,0.0,42,specialist_client,0.3073271665043817,-0.01521421616358326,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,resnet,7,0.01,42,specialist_client,0.27324732229795523,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,resnet,7,0.1,42,avg,0.4469328140214216,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,swin_tiny,3,0.0,42,prototype_head,0.06682083739045765,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,swin_tiny,3,0.01,42,prototype_head,0.39106621226874394,0.010710808179162645,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,swin_tiny,3,0.1,42,prototype_head,0.22334469328140213,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,swin_tiny,5,0.0,42,prototype_head,0.256207400194742,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,swin_tiny,5,0.01,42,prototype_head,0.06682083739045765,-0.14228334956183059,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,swin_tiny,5,0.1,42,prototype_head,0.09128529698149951,-0.13205939629990263,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,swin_tiny,7,0.0,42,consensus,0.21920642648490749,-0.00413826679649465,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,swin_tiny,7,0.01,42,prototype_head,0.21324245374878287,0.003529698149951327,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,swin_tiny,7,0.1,42,prototype_head,0.06682083739045765,-0.14982960077896784,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,vit_t,3,0.0,42,prototype_head,0.32996592015579357,0.0018257059396299957,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,vit_t,3,0.01,42,prototype_head,0.3111002921129503,0.010345666991236568,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,vit_t,3,0.1,42,prototype_head,0.36270691333982474,-0.0006085686465432949,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organcmnist_224,vit_t,5,0.0,42,prototype_head,0.308666017526777,0.002555988315481983,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,vit_t,5,0.01,42,prototype_head,0.22760467380720545,0.09457156767283348,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,vit_t,5,0.1,42,prototype_head,0.22334469328140213,0.00024342745861732906,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organcmnist_224,vit_t,7,0.0,42,prototype_head,0.33191333982473226,0.0036514118792599914,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,vit_t,7,0.01,42,prototype_head,0.2321080817916261,0.0008519961051606517,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organcmnist_224,vit_t,7,0.1,42,prototype_head,0.19997565725413827,-0.0003651411879259936,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,convnext,3,0.0,42,avg,0.23541407046561685,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,convnext,3,0.01,42,morphology,0.23541407046561685,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,convnext,3,0.1,42,morphology,0.23541407046561685,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,convnext,5,0.0,42,morphology,0.057777274272119636,-0.09436954797779538,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,convnext,5,0.01,42,specialist_client,0.057777274272119636,0.00804350288886372,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,convnext,5,0.1,42,specialist_client,0.23541407046561685,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,convnext,7,0.0,42,specialist_client,0.28016313583323893,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,convnext,7,0.01,42,avg,0.23541407046561685,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,convnext,7,0.1,42,morph_anchor,0.10660473547071485,-0.03681885125184094,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,resnet,3,0.0,42,avg,0.49529851591707263,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,resnet,3,0.01,42,avg,0.4435255466183301,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,resnet,3,0.1,42,morph_anchor,0.5471847739888978,0.0732978361844342,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,resnet,5,0.0,42,specialist_client,0.3467769344058004,-0.0049847060156338885,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,resnet,5,0.01,42,avg,0.15090064574600656,-0.16087005777727428,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,resnet,5,0.1,42,specialist_client,0.43151693667157587,0.1396850572108304,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,resnet,7,0.0,42,specialist_client,0.3004418262150221,-0.009063101846607025,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,resnet,7,0.01,42,avg,0.24345757335448057,0.0489407499716778,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,resnet,7,0.1,42,specialist_client,0.3022544465843435,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,swin_tiny,3,0.0,42,prototype_head,0.057777274272119636,-0.09436954797779538,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,swin_tiny,3,0.01,42,prototype_head,0.26022431177070354,0.0039651070578906045,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,swin_tiny,3,0.1,42,prototype_head,0.23541407046561685,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,swin_tiny,5,0.0,42,prototype_head,0.1252973830293418,0.0077036365696159514,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,swin_tiny,5,0.01,42,prototype_head,0.15214682224991502,-0.004871417242551274,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,swin_tiny,5,0.1,42,specialist_client,0.1987085079868585,-0.10003398663192478,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,swin_tiny,7,0.0,42,prototype_head,0.3066727087345644,0.007363770250368218,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,swin_tiny,7,0.01,42,prototype_head,0.2487821456893622,0.0057777274272119705,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,swin_tiny,7,0.1,42,morph_anchor,0.23541407046561685,-0.08949813073524415,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,vit_t,3,0.0,42,prototype_head,0.2324685623654696,-0.0014727540500736325,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,vit_t,3,0.01,42,prototype_head,0.38155658774215473,0.004078395830973136,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,vit_t,3,0.1,42,prototype_head,0.31086439333862015,0.0011328877308258711,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,small,organsmnist_224,vit_t,5,0.0,42,prototype_head,0.337827121332276,0.0014727540500736325,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,vit_t,5,0.01,42,prototype_head,0.1733318228163589,0.10841735584003624,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,vit_t,5,0.1,42,prototype_head,0.29806276198028775,-0.010195989577432896,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,small,organsmnist_224,vit_t,7,0.0,42,prototype_head,0.3677353574260791,0.004418262150220953,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,vit_t,7,0.01,42,prototype_head,0.23541407046561685,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,small,organsmnist_224,vit_t,7,0.1,42,consensus,0.14172425512631698,-0.04644839696386088,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,3,0.0,42,specialist_client,0.36626717334112835,0.033031277404267756,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,3,0.01,42,specialist_client,0.3311897106109325,-0.05407775504238527,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,3,0.1,42,reference_delta,0.6378251973107278,0.04998538439052902,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,5,0.0,42,specialist_client,0.3504823151125402,0.0,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,5,0.01,42,specialist_client,0.2344343759134756,-0.17421806489330605,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,5,0.1,42,reference_delta,0.49459222449576146,-0.1455714703303128,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,7,0.0,42,specialist_client,0.22478807366267173,0.00847705349313066,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,7,0.01,42,avg,0.19467991815258695,-0.22128032738965214,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,bloodmnist_224,clip-vit-base-patch32,7,0.1,42,specialist_client,0.19467991815258695,-0.41596024554223915,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,3,0.0,42,specialist_client,0.1752021563342318,-0.009883198562443851,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,3,0.01,42,specialist_client,0.1734052111410602,0.0646900269541779,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,3,0.1,42,specialist_client,0.1734052111410602,-0.05031446540880505,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,5,0.0,42,specialist_client,0.16172506738544473,0.05300988319856244,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,5,0.01,42,specialist_client,0.12668463611859837,0.008086253369272225,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,5,0.1,42,specialist_client,0.12578616352201258,0.017070979335130285,0.0,0.0,0.2,0.2,1.0000000000000002,1.0000000000000002
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,7,0.0,42,consensus,0.15633423180592992,0.03683737646001797,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,7,0.01,42,specialist_client,0.1734052111410602,-0.008984725965858031,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,chaoshengmnist_224,clip-vit-base-patch32,7,0.1,42,specialist_client,0.12578616352201258,-0.04402515723270439,0.0,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000004,1.0000000000000004
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,3,0.0,42,avg,0.6683291770573566,-0.007481296758104716,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
no_client_information,vlm,dermamnist_224,clip-vit-base-patch32,3,0.01,42,reference_delta,0.6688279301745635,-0.01845386533665838,0.0,0.0,0.3333333333333333,0.3333333333333333,0.9999999999999998,0.9999999999999998
