task_type,dataset,model,num_clients,beta,seed,mode,label,prototype_mode,evidence_mode,num_classes,covered_classes,mean_class_support,min_class_support,max_class_support,mean_pairwise_cosine,mean_pairwise_distance,min_pairwise_distance,mean_nearest_class_cosine,mean_nearest_class_distance,prototype_consistency,prototype_to_client_alignment,mean_evidence_entropy_norm
small,organcmnist_224,convnext,3,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.03254281356930733,0.9674571752548218,0.7416062355041504,0.18034276366233826,0.8196572661399841,,,0.0
small,organcmnist_224,convnext,3,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,1.1920928955078125e-07,1.1920928955078125e-07,0.9999999403953552,1.1920928955078125e-07,,,0.0
small,organcmnist_224,convnext,3,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,,,0.0
small,organcmnist_224,convnext,3,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.774804413318634,0.22519563138484955,0.006651759147644043,0.9323956966400146,0.06760437041521072,,,0.0
small,organcmnist_224,convnext,3,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519563138484955,0.006651759147644043,0.9323955774307251,0.06760437041521072,,,0.0
small,organcmnist_224,convnext,3,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519563138484955,0.006651759147644043,0.9323955774307251,0.06760437041521072,,,0.0
small,organcmnist_224,convnext,3,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519563138484955,0.006651759147644043,0.9323955774307251,0.06760437041521072,,,0.0
small,organcmnist_224,convnext,3,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519563138484955,0.006651759147644043,0.9323955774307251,0.06760437041521072,,,0.0
small,organcmnist_224,convnext,3,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519563138484955,0.006651759147644043,0.9323955774307251,0.06760437041521072,,,0.0
small,organcmnist_224,convnext,3,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7746109962463379,0.2253890484571457,0.006651759147644043,0.9321723580360413,0.0678277313709259,0.9806512594223022,0.9929673969745636,0.05780705094719709
small,organcmnist_224,convnext,3,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7746109962463379,0.2253890484571457,0.006651759147644043,0.9321723580360413,0.0678277313709259,0.9806512594223022,0.9929673969745636,0.05780705094719709
small,organcmnist_224,convnext,3,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.008503184653818607,0.9914968609809875,0.7416686415672302,0.15704993903636932,0.8429501056671143,-0.05685259401798248,0.5809243470430374,0.05780705094719709
small,organcmnist_224,convnext,3,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,1.1920928955078125e-07,1.1920928955078125e-07,0.9999999403953552,1.1920928955078125e-07,0.9999998807907104,0.9999998211860657,0.05780705094719709
small,organcmnist_224,convnext,3,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,1.0000001192092896,1.0000000596046448,0.05780705094719709
small,organcmnist_224,convnext,3,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.7746110558509827,0.22538906335830688,0.006651759147644043,0.9321723580360413,0.0678277313709259,0.9806512594223022,0.8446298241615295,0.05780705094719709
small,organcmnist_224,convnext,3,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7736570835113525,0.22634290158748627,0.006651759147644043,0.9310465455055237,0.0689535066485405,0.9806512594223022,0.9951501488685608,0.09090909115889412
small,organcmnist_224,convnext,3,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7736570835113525,0.22634290158748627,0.006651759147644043,0.9310465455055237,0.0689535066485405,0.9806512594223022,0.9951501488685608,0.09090909115889412
small,organcmnist_224,convnext,3,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.7737812399864197,0.22621871531009674,0.006651759147644043,0.9311938881874084,0.06880617886781693,0.9806512594223022,0.9951370060443878,0.09061107649452176
small,organcmnist_224,convnext,3,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7746109962463379,0.2253890484571457,0.006651759147644043,0.9321723580360413,0.0678277313709259,0.9806512594223022,0.9929673969745636,0.05780705094719709
small,organcmnist_224,convnext,3,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7746109962463379,0.2253890484571457,0.006651759147644043,0.9321723580360413,0.0678277313709259,0.9806512594223022,0.9929673969745636,0.05780705094719709
small,organcmnist_224,convnext,3,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7711099982261658,0.22888997197151184,0.008852124214172363,0.929771363735199,0.07022865116596222,0.7526480332016945,0.8979594395274207,0.41163416365097166
small,organcmnist_224,convnext,3,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7711099982261658,0.22888997197151184,0.008852124214172363,0.929771363735199,0.07022865116596222,0.7526480332016945,0.8979594395274207,0.41163416365097166
small,organcmnist_224,convnext,3,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,-0.0046780286356806755,1.0046780109405518,0.7233092784881592,0.13518916070461273,0.8648108839988708,-0.012295514112338424,0.5334129062525573,0.41163416365097166
small,organcmnist_224,convnext,3,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,9.10325468339579e-08,5.960464477539063e-08,0.9999999403953552,7.044184968663103e-08,0.9999998807907104,0.9999998694374448,0.41163416365097166
small,organcmnist_224,convnext,3,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,1.0000000099341075,1.0000000567663283,0.41163416365097166
small,organcmnist_224,convnext,3,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.7711100578308105,0.22888998687267303,0.008852124214172363,0.9297712445259094,0.07022865116596222,0.7526480332016945,0.7337025574275425,0.41163416365097166
small,organcmnist_224,convnext,3,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.6615034341812134,0.3384965658187866,0.0973471999168396,0.8316020965576172,0.16839788854122162,0.7526480332016945,0.9337106120018732,0.9090909129803892
small,organcmnist_224,convnext,3,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.6615034341812134,0.3384965658187866,0.0973471999168396,0.8316020965576172,0.16839788854122162,0.7526480332016945,0.9337106120018732,0.9090909129803892
small,organcmnist_224,convnext,3,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.6777033805847168,0.3222966194152832,0.044207751750946045,0.8494977355003357,0.15050239861011505,0.7526480332016945,0.927198276633308,0.828243874511873
small,organcmnist_224,convnext,3,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7711099982261658,0.22888997197151184,0.008852124214172363,0.929771363735199,0.07022865116596222,0.7526480332016945,0.8979594395274207,0.41163416365097166
small,organcmnist_224,convnext,3,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7711099982261658,0.22888997197151184,0.008852124214172363,0.929771363735199,0.07022865116596222,0.7526480332016945,0.8979594395274207,0.41163416365097166
small,organcmnist_224,convnext,5,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519560158252716,0.006651759147644043,0.9323955774307251,0.06760437786579132,,,0.0
small,organcmnist_224,convnext,5,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519560158252716,0.006651759147644043,0.9323955774307251,0.06760437786579132,,,0.0
small,organcmnist_224,convnext,5,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.0644427239894867,0.9355573058128357,0.3055148124694824,0.3790334463119507,0.6209664940834045,,,0.0
small,organcmnist_224,convnext,5,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,1.1920928955078125e-07,1.1920928955078125e-07,0.9999999403953552,1.1920928955078125e-07,,,0.0
small,organcmnist_224,convnext,5,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,,,0.0
small,organcmnist_224,convnext,5,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.774804413318634,0.22519563138484955,0.006651759147644043,0.9323956966400146,0.06760437786579132,,,0.0
small,organcmnist_224,convnext,5,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519560158252716,0.006651759147644043,0.9323955774307251,0.06760437786579132,,,0.0
small,organcmnist_224,convnext,5,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519560158252716,0.006651759147644043,0.9323955774307251,0.06760437786579132,,,0.0
small,organcmnist_224,convnext,5,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519560158252716,0.006651759147644043,0.9323955774307251,0.06760437786579132,,,0.0
small,organcmnist_224,convnext,5,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519560158252716,0.006651759147644043,0.9323955774307251,0.06760437786579132,,,0.0
small,organcmnist_224,convnext,5,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519560158252716,0.006651759147644043,0.9323955774307251,0.06760437786579132,,,0.0
small,organcmnist_224,convnext,5,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.776051938533783,0.22394798696041107,0.0063835978507995605,0.9325376152992249,0.06746242940425873,0.8381938089927038,0.9049133128590054,0.2156171619446923
small,organcmnist_224,convnext,5,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.776051938533783,0.22394798696041107,0.0063835978507995605,0.9325376152992249,0.06746242940425873,0.8381938089927038,0.9049133128590054,0.2156171619446923
small,organcmnist_224,convnext,5,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.036614980548620224,0.9633849859237671,0.4666835069656372,0.22076000273227692,0.7792398929595947,-0.019021886711319286,0.5530580439501338,0.2156171619446923
small,organcmnist_224,convnext,5,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,1.3654882025093684e-07,1.1920928955078125e-07,0.9999999403953552,1.2462788845368777e-07,0.9999998807907104,0.999999827808804,0.2156171619446923
small,organcmnist_224,convnext,5,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.012117767706513405,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,0.9999999900658926,1.0000000529819064,0.2156171619446923
small,organcmnist_224,convnext,5,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.776051938533783,0.22394798696041107,0.0063835978507995605,0.9325374960899353,0.06746242940425873,0.8381938089927038,0.6666138172149658,0.2156171619446923
small,organcmnist_224,convnext,5,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7474355697631836,0.2525644302368164,0.006523013114929199,0.8993051052093506,0.10069487243890762,0.8381938089927038,0.9419888920254178,0.3636363660270246
small,organcmnist_224,convnext,5,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7474355697631836,0.2525644302368164,0.006523013114929199,0.8993051052093506,0.10069487243890762,0.8381938089927038,0.9419888920254178,0.3636363660270246
small,organcmnist_224,convnext,5,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.7602153420448303,0.2397846281528473,0.007592916488647461,0.9130977988243103,0.0869021788239479,0.8381938089927038,0.9386106199688382,0.3216255135093058
small,organcmnist_224,convnext,5,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.776051938533783,0.22394798696041107,0.0063835978507995605,0.9325376152992249,0.06746242940425873,0.8381938089927038,0.9049133128590054,0.2156171619446923
small,organcmnist_224,convnext,5,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.776051938533783,0.22394798696041107,0.0063835978507995605,0.9325376152992249,0.06746242940425873,0.8381938089927038,0.9049133128590054,0.2156171619446923
small,organcmnist_224,convnext,5,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7740142345428467,0.22598578035831451,0.01298755407333374,0.9283443689346313,0.07165562361478806,0.6246168238576502,0.8264032247520628,0.542755066520913
small,organcmnist_224,convnext,5,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7740142345428467,0.22598578035831451,0.01298755407333374,0.9283443689346313,0.07165562361478806,0.6246168238576502,0.8264032247520628,0.542755066520913
small,organcmnist_224,convnext,5,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,-0.0015624013030901551,1.001562476158142,0.7548742294311523,0.11462223529815674,0.8853777050971985,-0.00714287007576786,0.3221838462244098,0.542755066520913
small,organcmnist_224,convnext,5,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,1.5930696406485367e-07,5.960464477539063e-08,0.9999999403953552,9.21162666145392e-08,0.9999997019767761,0.9999997729346866,0.542755066520913
small,organcmnist_224,convnext,5,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.01211776863783598,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,1.0000000232830644,1.000000034059797,0.542755066520913
small,organcmnist_224,convnext,5,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.7740142345428467,0.2259858101606369,0.01298755407333374,0.9283444881439209,0.07165562361478806,0.6246168238576502,0.6740015347798666,0.542755066520913
small,organcmnist_224,convnext,5,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.6960935592651367,0.30390650033950806,0.12460446357727051,0.8313278555870056,0.1686720997095108,0.6246168238576502,0.8521477906476884,1.000000011268414
small,organcmnist_224,convnext,5,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.6960935592651367,0.30390650033950806,0.12460446357727051,0.8313278555870056,0.1686720997095108,0.6246168238576502,0.8521477906476884,1.000000011268414
small,organcmnist_224,convnext,5,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.7007367014884949,0.29926326870918274,0.138991117477417,0.833928108215332,0.1660718023777008,0.6246168238576502,0.8513613258089338,0.9856717806315637
small,organcmnist_224,convnext,5,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7740142345428467,0.22598578035831451,0.01298755407333374,0.9283443689346313,0.07165562361478806,0.6246168238576502,0.8264032247520628,0.542755066520913
small,organcmnist_224,convnext,5,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7740142345428467,0.22598578035831451,0.01298755407333374,0.9283443689346313,0.07165562361478806,0.6246168238576502,0.8264032247520628,0.542755066520913
small,organcmnist_224,convnext,7,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519564628601074,0.006651759147644043,0.9323955774307251,0.0676044225692749,,,0.0
small,organcmnist_224,convnext,7,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519564628601074,0.006651759147644043,0.9323955774307251,0.0676044225692749,,,0.0
small,organcmnist_224,convnext,7,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.04611947759985924,0.9538804292678833,0.447062611579895,0.3102138936519623,0.6897860765457153,,,0.0
small,organcmnist_224,convnext,7,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,1.1920928955078125e-07,1.1920928955078125e-07,0.9999999403953552,1.1920928955078125e-07,,,0.0
small,organcmnist_224,convnext,7,0,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,,,0.0
small,organcmnist_224,convnext,7,0,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519566118717194,0.006651759147644043,0.9323956966400146,0.0676044225692749,,,0.0
small,organcmnist_224,convnext,7,0,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519564628601074,0.006651759147644043,0.9323955774307251,0.0676044225692749,,,0.0
small,organcmnist_224,convnext,7,0,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519564628601074,0.006651759147644043,0.9323955774307251,0.0676044225692749,,,0.0
small,organcmnist_224,convnext,7,0,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519564628601074,0.006651759147644043,0.9323955774307251,0.0676044225692749,,,0.0
small,organcmnist_224,convnext,7,0,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519564628601074,0.006651759147644043,0.9323955774307251,0.0676044225692749,,,0.0
small,organcmnist_224,convnext,7,0,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7748043537139893,0.22519564628601074,0.006651759147644043,0.9323955774307251,0.0676044225692749,,,0.0
small,organcmnist_224,convnext,7,0.01,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7749125957489014,0.22508741915225983,0.009310781955718994,0.9316286444664001,0.06837140768766403,0.9023088216781616,0.9731666033084576,0.4424547141185809
small,organcmnist_224,convnext,7,0.01,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7749125957489014,0.22508741915225983,0.009310781955718994,0.9316286444664001,0.06837140768766403,0.9023088216781616,0.9731666033084576,0.4424547141185809
small,organcmnist_224,convnext,7,0.01,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.05097461864352226,0.9490253925323486,0.644415557384491,0.22079847753047943,0.7792015075683594,-0.003653543768450618,0.5989422182051035,0.4424547141185809
small,organcmnist_224,convnext,7,0.01,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,1.7014416187066672e-07,1.1920928955078125e-07,0.9999999403953552,1.3004650156744901e-07,0.9999998211860657,0.9999998486959017,0.4424547141185809
small,organcmnist_224,convnext,7,0.01,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490812987089157,0.9250918030738831,1.0000000074505806,1.0000000504346995,0.4424547141185809
small,organcmnist_224,convnext,7,0.01,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.7749125361442566,0.2250874638557434,0.009310781955718994,0.9316285848617554,0.06837140768766403,0.9023088216781616,0.7937265886710241,0.4424547141185809
small,organcmnist_224,convnext,7,0.01,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7704017758369446,0.22959819436073303,0.01300126314163208,0.9220224022865295,0.07797764986753464,0.9023088216781616,0.9787594630168035,0.5454545483448128
small,organcmnist_224,convnext,7,0.01,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.7704017758369446,0.22959819436073303,0.01300126314163208,0.9220224022865295,0.07797764986753464,0.9023088216781616,0.9787594630168035,0.5454545483448128
small,organcmnist_224,convnext,7,0.01,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.7724263072013855,0.2275736778974533,0.012688517570495605,0.9258871674537659,0.07411275058984756,0.9023088216781616,0.9785045247811538,0.46902714284848246
small,organcmnist_224,convnext,7,0.01,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7749125957489014,0.22508741915225983,0.009310781955718994,0.9316286444664001,0.06837140768766403,0.9023088216781616,0.9731666033084576,0.4424547141185809
small,organcmnist_224,convnext,7,0.01,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7749125957489014,0.22508741915225983,0.009310781955718994,0.9316286444664001,0.06837140768766403,0.9023088216781616,0.9731666033084576,0.4424547141185809
small,organcmnist_224,convnext,7,0.1,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7693136930465698,0.23068639636039734,0.009052038192749023,0.9316995143890381,0.06830056011676788,0.6933401019676871,0.8580362048260001,0.583987396445611
small,organcmnist_224,convnext,7,0.1,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7693136930465698,0.23068639636039734,0.009052038192749023,0.9316995143890381,0.06830056011676788,0.6933401019676871,0.8580362048260001,0.583987396445611
small,organcmnist_224,convnext,7,0.1,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,0.022548092529177666,0.9774519205093384,0.7015602588653564,0.16440048813819885,0.8355995416641235,0.0002873963473931603,0.34449533940574456,0.583987396445611
small,organcmnist_224,convnext,7,0.1,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,0.9999999403953552,1.1162324398128476e-07,5.960464477539063e-08,0.9999999403953552,7.586045569496491e-08,0.9999998807907104,0.9999998863353285,0.583987396445611
small,organcmnist_224,convnext,7,0.1,42,support_only,Support-only synthetic head,support_only_synthetic,support_power,11,11,1179.54541015625,595.0,2986.0,0.012117769569158554,0.9878822565078735,0.8904972672462463,0.07490813732147217,0.9250918030738831,1.0000000155490378,1.000000038812327,0.583987396445611
small,organcmnist_224,convnext,7,0.1,42,prototype_shuffle,Shuffled-label prototype,reference_prototype_shuffle,support_power,11,11,1179.54541015625,595.0,2986.0,0.769313633441925,0.23068636655807495,0.009052038192749023,0.9316995143890381,0.06830056011676788,0.6933401019676871,0.6950636249642039,0.583987396445611
small,organcmnist_224,convnext,7,0.1,42,uniform_client_weight,Uniform client weight,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.6793879270553589,0.3206121027469635,0.0667731761932373,0.856950044631958,0.1430499106645584,0.6933401019676871,0.8806291943372682,1.0000000227695538
small,organcmnist_224,convnext,7,0.1,42,binary_support,Binary support only,reference_prototype,uniform_present_client,11,11,1179.54541015625,595.0,2986.0,0.6793879270553589,0.3206121027469635,0.0667731761932373,0.856950044631958,0.1430499106645584,0.6933401019676871,0.8806291943372682,1.0000000227695538
small,organcmnist_224,convnext,7,0.1,42,global_client_size_weight,Global client-size weight,reference_prototype,global_client_size,11,11,1179.54541015625,595.0,2986.0,0.6844038963317871,0.3155960738658905,0.05776643753051758,0.8679251074790955,0.13207489252090454,0.6933401019676871,0.8795986175537109,0.9769168428655665
small,organcmnist_224,convnext,7,0.1,42,uniform_prevalence,Uniform prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7693136930465698,0.23068639636039734,0.009052038192749023,0.9316995143890381,0.06830056011676788,0.6933401019676871,0.8580362048260001,0.583987396445611
small,organcmnist_224,convnext,7,0.1,42,smoothed_prevalence,Smoothed prevalence prior,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.7693136930465698,0.23068639636039734,0.009052038192749023,0.9316995143890381,0.06830056011676788,0.6933401019676871,0.8580362048260001,0.583987396445611
small,organcmnist_224,resnet,3,0,42,full,LAMP-Merge,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.11324566602706909,0.0020158886909484863,0.9745861291885376,0.02541378326714039,,,0.0
small,organcmnist_224,resnet,3,0,42,m1_only,M1 only,reference_prototype,support_power,11,11,1179.54541015625,595.0,2986.0,0.8867542743682861,0.11324566602706909,0.0020158886909484863,0.9745861291885376,0.02541378326714039,,,0.0
small,organcmnist_224,resnet,3,0,42,prototype_head_agg,Classifier-head aggregation,classifier_head_aggregation,support_power,11,11,1179.54541015625,595.0,2986.0,-0.026468997821211815,1.0264689922332764,0.8182266354560852,0.11456263810396194,0.8854373693466187,,,0.0
small,organcmnist_224,resnet,3,0,42,global_feature_mean,Global-feature mean,global_feature_mean,support_power,11,11,1179.54541015625,595.0,2986.0,1.0000001192092896,-1.1920928955078125e-07,-1.1920928955078125e-07,1.0000001192092896,-1.1920928955078125e-07,,,0.0
