ablation,task_type,dataset,model,num_clients,beta,seed,selected_candidate,client_index,client_name,prior_weight_pi,diagnostic_weight_alpha_all,medical_weight_alpha_morph
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,3,0.1,42,avg,0,client_0.pt,0.3333333333333333,0.3312514126300812,0.3294335603713989
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,3,0.1,42,avg,1,client_1.pt,0.3333333333333333,0.5603190064430237,0.5851457715034485
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,3,0.1,42,avg,2,client_2.pt,0.3333333333333333,0.10842960327863693,0.08542068302631378
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.0,42,avg,0,client_0.pt,0.2,0.3844107985496521,0.428712397813797
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.0,42,avg,1,client_1.pt,0.2,0.07665944844484329,0.05918393284082413
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.0,42,avg,2,client_2.pt,0.2,0.3857001066207886,0.3938036561012268
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.0,42,avg,3,client_3.pt,0.2,0.07661478966474533,0.059149984270334244
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.0,42,avg,4,client_4.pt,0.2,0.07661478966474533,0.059149984270334244
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.01,42,avg,0,client_0.pt,0.2,0.05919472873210907,0.044723108410835266
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.01,42,avg,1,client_1.pt,0.2,0.2874554991722107,0.28938090801239014
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.01,42,avg,2,client_2.pt,0.2,0.058479681611061096,0.044190913438797
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.01,42,avg,3,client_3.pt,0.2,0.2936723828315735,0.2847931683063507
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.01,42,avg,4,client_4.pt,0.2,0.30119770765304565,0.3369118273258209
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.1,42,avg,0,client_0.pt,0.2,0.11810387670993805,0.10944454371929169
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.1,42,avg,1,client_1.pt,0.2,0.35558390617370605,0.35573410987854004
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.1,42,avg,2,client_2.pt,0.2,0.0709063708782196,0.054803866893053055
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.1,42,avg,3,client_3.pt,0.2,0.38421308994293213,0.4249957203865051
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,5,0.1,42,avg,4,client_4.pt,0.2,0.07119274139404297,0.05502180755138397
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.0,42,avg,0,client_0.pt,0.14285714285714285,0.30196094512939453,0.31411558389663696
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.0,42,avg,1,client_1.pt,0.14285714285714285,0.06293956935405731,0.04984906315803528
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.0,42,avg,2,client_2.pt,0.14285714285714285,0.10420184582471848,0.09876125305891037
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.0,42,avg,3,client_3.pt,0.14285714285714285,0.06293956935405731,0.04984906315803528
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.0,42,avg,4,client_4.pt,0.14285714285714285,0.06293956935405731,0.04984906315803528
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.0,42,avg,5,client_5.pt,0.14285714285714285,0.3420790731906891,0.38772690296173096
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.0,42,avg,6,client_6.pt,0.14285714285714285,0.06293956935405731,0.04984906315803528
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.01,42,avg,0,client_0.pt,0.14285714285714285,0.06818610429763794,0.05514790862798691
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.01,42,avg,1,client_1.pt,0.14285714285714285,0.06818610429763794,0.05514790862798691
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.01,42,avg,2,client_2.pt,0.14285714285714285,0.1247732937335968,0.11971820890903473
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.01,42,avg,3,client_3.pt,0.14285714285714285,0.37059420347213745,0.42894142866134644
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.01,42,avg,4,client_4.pt,0.14285714285714285,0.2318880707025528,0.2307487428188324
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.01,42,avg,5,client_5.pt,0.14285714285714285,0.06818616390228271,0.05514795333147049
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.01,42,avg,6,client_6.pt,0.14285714285714285,0.06818610429763794,0.05514790862798691
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.1,42,avg,0,client_0.pt,0.14285714285714285,0.12766790390014648,0.1233387365937233
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.1,42,avg,1,client_1.pt,0.14285714285714285,0.14170680940151215,0.1367240846157074
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.1,42,avg,2,client_2.pt,0.14285714285714285,0.13347388803958893,0.12887443602085114
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.1,42,avg,3,client_3.pt,0.14285714285714285,0.17974555492401123,0.2082458883523941
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.1,42,avg,4,client_4.pt,0.14285714285714285,0.10834675282239914,0.1049170270562172
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.1,42,avg,5,client_5.pt,0.14285714285714285,0.13477575778961182,0.13011568784713745
no_fusion_selection,small,chaoshengmnist_224,swin_tiny,7,0.1,42,avg,6,client_6.pt,0.14285714285714285,0.17428328096866608,0.16778405010700226
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.0,42,avg,0,client_0.pt,0.3333333333333333,0.15390728414058685,0.11931952089071274
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.0,42,avg,1,client_1.pt,0.3333333333333333,0.15397843718528748,0.11937383562326431
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.0,42,avg,2,client_2.pt,0.3333333333333333,0.6921142339706421,0.761306643486023
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.01,42,avg,0,client_0.pt,0.3333333333333333,0.1349182277917862,0.1109173372387886
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.01,42,avg,1,client_1.pt,0.3333333333333333,0.6861488819122314,0.7239713668823242
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.01,42,avg,2,client_2.pt,0.3333333333333333,0.17893294990062714,0.1651112288236618
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.1,42,avg,0,client_0.pt,0.3333333333333333,0.30173900723457336,0.2705327868461609
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.1,42,avg,1,client_1.pt,0.3333333333333333,0.48833388090133667,0.5575581192970276
no_fusion_selection,small,chaoshengmnist_224,vit_t,3,0.1,42,avg,2,client_2.pt,0.3333333333333333,0.20992708206176758,0.1719091385602951
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.0,42,avg,0,client_0.pt,0.2,0.5142678022384644,0.5897369384765625
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.0,42,avg,1,client_1.pt,0.2,0.0988987535238266,0.07877039909362793
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.0,42,avg,2,client_2.pt,0.2,0.1890409141778946,0.1739557385444641
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.0,42,avg,3,client_3.pt,0.2,0.09889687597751617,0.07876892387866974
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.0,42,avg,4,client_4.pt,0.2,0.09889566898345947,0.07876797020435333
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.01,42,avg,0,client_0.pt,0.2,0.09552532434463501,0.07852241396903992
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.01,42,avg,1,client_1.pt,0.2,0.2487800568342209,0.26260584592819214
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.01,42,avg,2,client_2.pt,0.2,0.08903032541275024,0.07365310937166214
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.01,42,avg,3,client_3.pt,0.2,0.4562758505344391,0.4842689633369446
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.01,42,avg,4,client_4.pt,0.2,0.11038846522569656,0.10094965249300003
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.1,42,avg,0,client_0.pt,0.2,0.14873577654361725,0.1394193470478058
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.1,42,avg,1,client_1.pt,0.2,0.18471388518810272,0.17703840136528015
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.1,42,avg,2,client_2.pt,0.2,0.08964677900075912,0.0699041411280632
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.1,42,avg,3,client_3.pt,0.2,0.487213671207428,0.5437008142471313
no_fusion_selection,small,chaoshengmnist_224,vit_t,5,0.1,42,avg,4,client_4.pt,0.2,0.08968988806009293,0.06993724405765533
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.0,42,avg,0,client_0.pt,0.14285714285714285,0.3058396577835083,0.3138330280780792
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.0,42,avg,1,client_1.pt,0.14285714285714285,0.0625913217663765,0.049870867282152176
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.0,42,avg,2,client_2.pt,0.14285714285714285,0.10362371057271957,0.09880256652832031
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.0,42,avg,3,client_3.pt,0.14285714285714285,0.06259380280971527,0.04987281560897827
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.0,42,avg,4,client_4.pt,0.14285714285714285,0.06259076297283173,0.04987042769789696
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.0,42,avg,5,client_5.pt,0.14285714285714285,0.34017038345336914,0.3878801763057709
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.0,42,avg,6,client_6.pt,0.14285714285714285,0.06259043514728546,0.04987017437815666
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.01,42,avg,0,client_0.pt,0.14285714285714285,0.07772289216518402,0.06325827538967133
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.01,42,avg,1,client_1.pt,0.14285714285714285,0.07772329449653625,0.063258595764637
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.01,42,avg,2,client_2.pt,0.14285714285714285,0.1298903226852417,0.12633565068244934
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.01,42,avg,3,client_3.pt,0.14285714285714285,0.4224171042442322,0.4920140504837036
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.01,42,avg,4,client_4.pt,0.14285714285714285,0.13673286139965057,0.12856261432170868
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.01,42,avg,5,client_5.pt,0.14285714285714285,0.07778013497591019,0.06330414861440659
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.01,42,avg,6,client_6.pt,0.14285714285714285,0.07773340493440628,0.06326669454574585
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.1,42,avg,0,client_0.pt,0.14285714285714285,0.11393985897302628,0.10209813714027405
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.1,42,avg,1,client_1.pt,0.14285714285714285,0.11393458396196365,0.10209348052740097
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.1,42,avg,2,client_2.pt,0.14285714285714285,0.17732402682304382,0.19395263493061066
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.1,42,avg,3,client_3.pt,0.14285714285714285,0.18808260560035706,0.20205533504486084
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.1,42,avg,4,client_4.pt,0.14285714285714285,0.11395648866891861,0.1021127924323082
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.1,42,avg,5,client_5.pt,0.14285714285714285,0.1785000115633011,0.19530503451824188
no_fusion_selection,small,chaoshengmnist_224,vit_t,7,0.1,42,avg,6,client_6.pt,0.14285714285714285,0.11426235735416412,0.10238266736268997
no_fusion_selection,small,dermamnist_224,convnext,3,0.0,42,avg,0,client_0.pt,0.3333333333333333,0.12080895155668259,0.12202145904302597
no_fusion_selection,small,dermamnist_224,convnext,3,0.0,42,avg,1,client_1.pt,0.3333333333333333,0.16858497262001038,0.19257794320583344
no_fusion_selection,small,dermamnist_224,convnext,3,0.0,42,avg,2,client_2.pt,0.3333333333333333,0.710606038570404,0.6854005455970764
no_fusion_selection,small,dermamnist_224,convnext,3,0.01,42,avg,0,client_0.pt,0.3333333333333333,0.22189961373806,0.19112175703048706
no_fusion_selection,small,dermamnist_224,convnext,3,0.01,42,avg,1,client_1.pt,0.3333333333333333,0.6295393705368042,0.6331376433372498
no_fusion_selection,small,dermamnist_224,convnext,3,0.01,42,avg,2,client_2.pt,0.3333333333333333,0.1485610455274582,0.175740584731102
no_fusion_selection,small,dermamnist_224,convnext,3,0.1,42,avg,0,client_0.pt,0.3333333333333333,0.43411797285079956,0.44049596786499023
no_fusion_selection,small,dermamnist_224,convnext,3,0.1,42,avg,1,client_1.pt,0.3333333333333333,0.4349837601184845,0.43335944414138794
no_fusion_selection,small,dermamnist_224,convnext,3,0.1,42,avg,2,client_2.pt,0.3333333333333333,0.13089823722839355,0.12614460289478302
no_fusion_selection,small,dermamnist_224,convnext,5,0.0,42,avg,0,client_0.pt,0.2,0.5080883502960205,0.4900969862937927
no_fusion_selection,small,dermamnist_224,convnext,5,0.0,42,avg,1,client_1.pt,0.2,0.11888221651315689,0.137077197432518
no_fusion_selection,small,dermamnist_224,convnext,5,0.0,42,avg,2,client_2.pt,0.2,0.1520168036222458,0.14318175613880157
no_fusion_selection,small,dermamnist_224,convnext,5,0.0,42,avg,3,client_3.pt,0.2,0.11711885780096054,0.11414938420057297
no_fusion_selection,small,dermamnist_224,convnext,5,0.0,42,avg,4,client_4.pt,0.2,0.10389375686645508,0.11549466103315353
no_fusion_selection,small,dermamnist_224,convnext,5,0.01,42,avg,0,client_0.pt,0.2,0.08100012689828873,0.09055886417627335
no_fusion_selection,small,dermamnist_224,convnext,5,0.01,42,avg,1,client_1.pt,0.2,0.11781805753707886,0.11845671385526657
no_fusion_selection,small,dermamnist_224,convnext,5,0.01,42,avg,2,client_2.pt,0.2,0.05462479218840599,0.04311569780111313
no_fusion_selection,small,dermamnist_224,convnext,5,0.01,42,avg,3,client_3.pt,0.2,0.3521774709224701,0.36218783259391785
no_fusion_selection,small,dermamnist_224,convnext,5,0.01,42,avg,4,client_4.pt,0.2,0.394379585981369,0.3856808543205261
no_fusion_selection,small,dermamnist_224,convnext,5,0.1,42,avg,0,client_0.pt,0.2,0.1193641722202301,0.1012326329946518
no_fusion_selection,small,dermamnist_224,convnext,5,0.1,42,avg,1,client_1.pt,0.2,0.1060711219906807,0.1149299219250679
no_fusion_selection,small,dermamnist_224,convnext,5,0.1,42,avg,2,client_2.pt,0.2,0.10164576768875122,0.0979590117931366
no_fusion_selection,small,dermamnist_224,convnext,5,0.1,42,avg,3,client_3.pt,0.2,0.33359432220458984,0.3399171233177185
no_fusion_selection,small,dermamnist_224,convnext,5,0.1,42,avg,4,client_4.pt,0.2,0.3393246531486511,0.34596124291419983
no_fusion_selection,small,dermamnist_224,convnext,7,0.0,42,avg,0,client_0.pt,0.14285714285714285,0.12820127606391907,0.11151771992444992
no_fusion_selection,small,dermamnist_224,convnext,7,0.0,42,avg,1,client_1.pt,0.14285714285714285,0.08583001792430878,0.10222829133272171
no_fusion_selection,small,dermamnist_224,convnext,7,0.0,42,avg,2,client_2.pt,0.14285714285714285,0.10917109996080399,0.10791149735450745
no_fusion_selection,small,dermamnist_224,convnext,7,0.0,42,avg,3,client_3.pt,0.14285714285714285,0.08410908281803131,0.08603072911500931
no_fusion_selection,small,dermamnist_224,convnext,7,0.0,42,avg,4,client_4.pt,0.14285714285714285,0.14440423250198364,0.14173683524131775
no_fusion_selection,small,dermamnist_224,convnext,7,0.0,42,avg,5,client_5.pt,0.14285714285714285,0.36557456851005554,0.3697637617588043
no_fusion_selection,small,dermamnist_224,convnext,7,0.0,42,avg,6,client_6.pt,0.14285714285714285,0.08270971477031708,0.08081111311912537
no_fusion_selection,small,dermamnist_224,convnext,7,0.01,42,avg,0,client_0.pt,0.14285714285714285,0.08765507489442825,0.07426073402166367
no_fusion_selection,small,dermamnist_224,convnext,7,0.01,42,avg,1,client_1.pt,0.14285714285714285,0.0742022767663002,0.07582049816846848
no_fusion_selection,small,dermamnist_224,convnext,7,0.01,42,avg,2,client_2.pt,0.14285714285714285,0.057507917284965515,0.05728869512677193
no_fusion_selection,small,dermamnist_224,convnext,7,0.01,42,avg,3,client_3.pt,0.14285714285714285,0.2218027561903,0.23182527720928192
no_fusion_selection,small,dermamnist_224,convnext,7,0.01,42,avg,4,client_4.pt,0.14285714285714285,0.24988989531993866,0.24619440734386444
no_fusion_selection,small,dermamnist_224,convnext,7,0.01,42,avg,5,client_5.pt,0.14285714285714285,0.2499542385339737,0.24622920155525208
no_fusion_selection,small,dermamnist_224,convnext,7,0.01,42,avg,6,client_6.pt,0.14285714285714285,0.058987852185964584,0.06838115304708481
no_fusion_selection,small,dermamnist_224,convnext,7,0.1,42,avg,0,client_0.pt,0.14285714285714285,0.08478417247533798,0.07391304522752762
no_fusion_selection,small,dermamnist_224,convnext,7,0.1,42,avg,1,client_1.pt,0.14285714285714285,0.2414807826280594,0.2449999898672104
no_fusion_selection,small,dermamnist_224,convnext,7,0.1,42,avg,2,client_2.pt,0.14285714285714285,0.04102630540728569,0.04359916225075722
no_fusion_selection,small,dermamnist_224,convnext,7,0.1,42,avg,3,client_3.pt,0.14285714285714285,0.24133457243442535,0.24492469429969788
no_fusion_selection,small,dermamnist_224,convnext,7,0.1,42,avg,4,client_4.pt,0.14285714285714285,0.09549977630376816,0.09394203126430511
no_fusion_selection,small,dermamnist_224,convnext,7,0.1,42,avg,5,client_5.pt,0.14285714285714285,0.24117541313171387,0.24506011605262756
no_fusion_selection,small,dermamnist_224,convnext,7,0.1,42,avg,6,client_6.pt,0.14285714285714285,0.05469894781708717,0.053560953587293625
no_fusion_selection,small,dermamnist_224,resnet,3,0.0,42,avg,0,client_0.pt,0.3333333333333333,0.10758059471845627,0.08649516850709915
no_fusion_selection,small,dermamnist_224,resnet,3,0.0,42,avg,1,client_1.pt,0.3333333333333333,0.20108763873577118,0.24975553154945374
no_fusion_selection,small,dermamnist_224,resnet,3,0.0,42,avg,2,client_2.pt,0.3333333333333333,0.6913317441940308,0.6637493371963501
no_fusion_selection,small,dermamnist_224,resnet,3,0.01,42,avg,0,client_0.pt,0.3333333333333333,0.142343670129776,0.15461651980876923
no_fusion_selection,small,dermamnist_224,resnet,3,0.01,42,avg,1,client_1.pt,0.3333333333333333,0.6962606310844421,0.666314959526062
no_fusion_selection,small,dermamnist_224,resnet,3,0.01,42,avg,2,client_2.pt,0.3333333333333333,0.16139572858810425,0.17906855046749115
no_fusion_selection,small,dermamnist_224,resnet,3,0.1,42,avg,0,client_0.pt,0.3333333333333333,0.4099733531475067,0.4338778555393219
no_fusion_selection,small,dermamnist_224,resnet,3,0.1,42,avg,1,client_1.pt,0.3333333333333333,0.5049785375595093,0.5012394785881042
no_fusion_selection,small,dermamnist_224,resnet,3,0.1,42,avg,2,client_2.pt,0.3333333333333333,0.08504810929298401,0.06488268077373505
no_fusion_selection,small,dermamnist_224,resnet,5,0.0,42,avg,0,client_0.pt,0.2,0.39937353134155273,0.35763463377952576
no_fusion_selection,small,dermamnist_224,resnet,5,0.0,42,avg,1,client_1.pt,0.2,0.15473909676074982,0.19317945837974548
no_fusion_selection,small,dermamnist_224,resnet,5,0.0,42,avg,2,client_2.pt,0.2,0.1216820627450943,0.1104009747505188
no_fusion_selection,small,dermamnist_224,resnet,5,0.0,42,avg,3,client_3.pt,0.2,0.17535826563835144,0.1733219176530838
no_fusion_selection,small,dermamnist_224,resnet,5,0.0,42,avg,4,client_4.pt,0.2,0.1488470882177353,0.16546303033828735
no_fusion_selection,small,dermamnist_224,resnet,5,0.01,42,avg,0,client_0.pt,0.2,0.1206619143486023,0.13976672291755676
no_fusion_selection,small,dermamnist_224,resnet,5,0.01,42,avg,1,client_1.pt,0.2,0.12365322560071945,0.11834463477134705
no_fusion_selection,small,dermamnist_224,resnet,5,0.01,42,avg,2,client_2.pt,0.2,0.0712352991104126,0.05570457503199577
no_fusion_selection,small,dermamnist_224,resnet,5,0.01,42,avg,3,client_3.pt,0.2,0.14504972100257874,0.14335623383522034
no_fusion_selection,small,dermamnist_224,resnet,5,0.01,42,avg,4,client_4.pt,0.2,0.5393999218940735,0.542827844619751
no_fusion_selection,small,dermamnist_224,resnet,5,0.1,42,avg,0,client_0.pt,0.2,0.11854440718889236,0.13352319598197937
no_fusion_selection,small,dermamnist_224,resnet,5,0.1,42,avg,1,client_1.pt,0.2,0.3548109829425812,0.3603290021419525
no_fusion_selection,small,dermamnist_224,resnet,5,0.1,42,avg,2,client_2.pt,0.2,0.07787062972784042,0.07832539826631546
no_fusion_selection,small,dermamnist_224,resnet,5,0.1,42,avg,3,client_3.pt,0.2,0.3698079586029053,0.3454764187335968
no_fusion_selection,small,dermamnist_224,resnet,5,0.1,42,avg,4,client_4.pt,0.2,0.07896599173545837,0.08234596252441406
no_fusion_selection,small,dermamnist_224,resnet,7,0.0,42,avg,0,client_0.pt,0.14285714285714285,0.07910510897636414,0.06419315934181213
no_fusion_selection,small,dermamnist_224,resnet,7,0.0,42,avg,1,client_1.pt,0.14285714285714285,0.10420126467943192,0.1204412654042244
no_fusion_selection,small,dermamnist_224,resnet,7,0.0,42,avg,2,client_2.pt,0.14285714285714285,0.08723542839288712,0.07813551276922226
no_fusion_selection,small,dermamnist_224,resnet,7,0.0,42,avg,3,client_3.pt,0.14285714285714285,0.1164938360452652,0.11420885473489761
no_fusion_selection,small,dermamnist_224,resnet,7,0.0,42,avg,4,client_4.pt,0.14285714285714285,0.11173439770936966,0.12141554057598114
no_fusion_selection,small,dermamnist_224,resnet,7,0.0,42,avg,5,client_5.pt,0.14285714285714285,0.4077187776565552,0.4084874987602234
no_fusion_selection,small,dermamnist_224,resnet,7,0.0,42,avg,6,client_6.pt,0.14285714285714285,0.09351125359535217,0.09311821311712265
no_fusion_selection,small,dermamnist_224,resnet,7,0.01,42,avg,0,client_0.pt,0.14285714285714285,0.08338791131973267,0.08317919820547104
no_fusion_selection,small,dermamnist_224,resnet,7,0.01,42,avg,1,client_1.pt,0.14285714285714285,0.06420792639255524,0.05069802328944206
no_fusion_selection,small,dermamnist_224,resnet,7,0.01,42,avg,2,client_2.pt,0.14285714285714285,0.08785342425107956,0.08409758657217026
no_fusion_selection,small,dermamnist_224,resnet,7,0.01,42,avg,3,client_3.pt,0.14285714285714285,0.08170147985219955,0.08653266727924347
no_fusion_selection,small,dermamnist_224,resnet,7,0.01,42,avg,4,client_4.pt,0.14285714285714285,0.30199840664863586,0.3047877848148346
no_fusion_selection,small,dermamnist_224,resnet,7,0.01,42,avg,5,client_5.pt,0.14285714285714285,0.30533578991889954,0.3008619546890259
no_fusion_selection,small,dermamnist_224,resnet,7,0.01,42,avg,6,client_6.pt,0.14285714285714285,0.07551506906747818,0.089842788875103
no_fusion_selection,small,dermamnist_224,resnet,7,0.1,42,avg,0,client_0.pt,0.14285714285714285,0.06270866096019745,0.06547492742538452
no_fusion_selection,small,dermamnist_224,resnet,7,0.1,42,avg,1,client_1.pt,0.14285714285714285,0.29605165123939514,0.27256524562835693
no_fusion_selection,small,dermamnist_224,resnet,7,0.1,42,avg,2,client_2.pt,0.14285714285714285,0.054647296667099,0.05662741884589195
no_fusion_selection,small,dermamnist_224,resnet,7,0.1,42,avg,3,client_3.pt,0.14285714285714285,0.17632128298282623,0.18923290073871613
no_fusion_selection,small,dermamnist_224,resnet,7,0.1,42,avg,4,client_4.pt,0.14285714285714285,0.0604369081556797,0.059033527970314026
no_fusion_selection,small,dermamnist_224,resnet,7,0.1,42,avg,5,client_5.pt,0.14285714285714285,0.21568241715431213,0.223567932844162
no_fusion_selection,small,dermamnist_224,resnet,7,0.1,42,avg,6,client_6.pt,0.14285714285714285,0.13415177166461945,0.13349807262420654
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.0,42,avg,0,client_0.pt,0.3333333333333333,0.12151879072189331,0.12477658689022064
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.0,42,avg,1,client_1.pt,0.3333333333333333,0.1507813185453415,0.1690322309732437
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.0,42,avg,2,client_2.pt,0.3333333333333333,0.727699875831604,0.7061911821365356
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.01,42,avg,0,client_0.pt,0.3333333333333333,0.1429450660943985,0.15514302253723145
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.01,42,avg,1,client_1.pt,0.3333333333333333,0.6920217871665955,0.6615198850631714
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.01,42,avg,2,client_2.pt,0.3333333333333333,0.16503320634365082,0.18333713710308075
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.1,42,avg,0,client_0.pt,0.3333333333333333,0.46649426221847534,0.4776574373245239
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.1,42,avg,1,client_1.pt,0.3333333333333333,0.469269722700119,0.47024428844451904
no_fusion_selection,small,dermamnist_224,swin_tiny,3,0.1,42,avg,2,client_2.pt,0.3333333333333333,0.06423600763082504,0.05209830403327942
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.0,42,avg,0,client_0.pt,0.2,0.5511161088943481,0.5308204889297485
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.0,42,avg,1,client_1.pt,0.2,0.12911970913410187,0.14851365983486176
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.0,42,avg,2,client_2.pt,0.2,0.08017479628324509,0.07201000303030014
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.0,42,avg,3,client_3.pt,0.2,0.1269630342721939,0.1235995888710022
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.0,42,avg,4,client_4.pt,0.2,0.1126263290643692,0.12505623698234558
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.01,42,avg,0,client_0.pt,0.2,0.11393711715936661,0.13197052478790283
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.01,42,avg,1,client_1.pt,0.2,0.09415444731712341,0.09891390800476074
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.01,42,avg,2,client_2.pt,0.2,0.0734950378537178,0.06002498418092728
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.01,42,avg,3,client_3.pt,0.2,0.16218744218349457,0.1462099403142929
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.01,42,avg,4,client_4.pt,0.2,0.5562258958816528,0.5628806352615356
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.1,42,avg,0,client_0.pt,0.2,0.11145515739917755,0.12079424411058426
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.1,42,avg,1,client_1.pt,0.2,0.14692191779613495,0.1483335793018341
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.1,42,avg,2,client_2.pt,0.2,0.09432493150234222,0.09257601946592331
no_fusion_selection,small,dermamnist_224,swin_tiny,5,0.1,42,avg,3,client_3.pt,0.2,0.5359145402908325,0.5175105333328247
