dataset,model,num_clients,beta,candidate,historical_selected,is_historical_selected,historical_acc,best_baseline,historical_delta_vs_best,historical_val_acc,historical_val_medical_acc,historical_selection_score,conflict_score,sign_conflict,direction_conflict,norm_dispersion,base_cancellation,consensus_cancellation,weight_shift_l1,weight_concentration,specialist_idx,specialist_score_gap_ratio,candidate_norm_ratio_to_avg,candidate_norm_ratio_to_consensus,distance_from_avg_ratio,distance_from_sign_ratio,cos_to_avg,cos_to_consensus,cos_to_sign,cos_to_medical,cos_to_specialist,sign_norm_ratio_to_avg,medical_norm_ratio_to_avg,specialist_norm_ratio_to_avg,sign_retained_l1_ratio
bloodmnist_224,resnet,3,0.1,specialist_client,delta_0p00,0,0.8541362174802689,0.3964,0.45773621748026894,0.65234375,0.6334690219498179,0.6469153572073058,0.41514861605012987,0.34813257436939016,0.4822135269641876,0.448571115732193,0.6500224323823282,0.6248024236148219,0.26183974742889404,0.13091987371444702,0,0.21079018002495223,1.3209750814559675,1.5032414147072353,1.210580358039344,0.9933497423561463,0.48486068844795227,0.7341893911361694,0.30933457612991333,0.6106287240982056,1.0,2.2040173078285403,0.9308396239242982,1.3209750814559675,0.816564445642295
bloodmnist_224,resnet,5,0.0,delta_0p00,specialist_client,0,0.3481438175971938,0.2894,0.058743817597193826,0.25,0.21644903972608476,0.24299833294728787,0.42040524117104106,0.5244800002917513,0.4680703282356262,0.10282313078641891,0.5022089250597704,0.528994419780211,0.35668712854385376,0.10922287404537201,0,0.04265937247695171,0.9999999993530542,0.9536667697132167,0.0,0.7444824032004059,1.0,0.9487093687057495,0.7759415507316589,0.9852265119552612,0.5165975689888,2.628197250574287,1.0079760745157562,2.1319499739941636,0.7733647352897599
bloodmnist_224,resnet,5,0.0,delta_0p25,specialist_client,0,0.3481438175971938,0.2894,0.058743817597193826,0.263671875,0.2256115440666536,0.25585272790699987,0.42040524117104106,0.5244800002917513,0.4680703282356262,0.10282313078641891,0.5022089250597704,0.528994419780211,0.35668712854385376,0.10922287404537201,0,0.04265937247695171,1.3262948750919241,1.2648433500343945,0.4891616514184711,0.5583686923828456,0.9503152370452881,0.9014255404472351,0.9341747164726257,0.9355737566947937,0.5071039199829102,2.628197250574287,1.0079760745157562,2.1319499739941636,0.7733647352897599
bloodmnist_224,resnet,5,0.0,delta_0p50,specialist_client,0,0.3481438175971938,0.2894,0.058743817597193826,0.275390625,0.23387596328143542,0.2668271449567143,0.42040524117104106,0.5244800002917513,0.4680703282356262,0.10282313078641891,0.5022089250597704,0.528994419780211,0.35668712854385376,0.10922287404537201,0,0.04265937247695171,1.730939047431033,1.6507390510019646,0.9783233028369422,0.37224120160020296,0.8781598806381226,0.8333068490028381,0.9833045601844788,0.8645405769348145,0.47866564989089966,2.628197250574287,1.0079760745157562,2.1319499739941636,0.7733647352897599
bloodmnist_224,resnet,5,0.0,delta_0p75,specialist_client,0,0.3481438175971938,0.2894,0.058743817597193826,0.27734375,0.23572948112115702,0.268469881838598,0.42040524117104106,0.5244800002917513,0.4680703282356262,0.10282313078641891,0.5022089250597704,0.528994419780211,0.35668712854385376,0.10922287404537201,0,0.04265937247695171,2.170788586546442,2.070208940401378,1.4675030624885892,0.18612060080010148,0.8198329210281372,0.7781736850738525,0.9973747134208679,0.8071204423904419,0.45352765917778015,2.628197250574287,1.0079760745157562,2.1319499739941636,0.7733647352897599
bloodmnist_224,resnet,5,0.0,delta_1p00,specialist_client,0,0.3481438175971938,0.2894,0.058743817597193826,0.27734375,0.235844484565244,0.26813849743419677,0.42040524117104106,0.5244800002917513,0.4680703282356262,0.10282313078641891,0.5022089250597704,0.528994419780211,0.35668712854385376,0.10922287404537201,0,0.04265937247695171,2.628197250574287,2.5064243837458586,1.9566466056738845,0.0,0.7759415507316589,0.7366635203361511,0.9999776482582092,0.7639107704162598,0.4339417815208435,2.628197250574287,1.0079760745157562,2.1319499739941636,0.7733647352897599
bloodmnist_224,resnet,5,0.0,medical_weighted_fusion,specialist_client,0,0.3481438175971938,0.2894,0.058743817597193826,0.3203125,0.3610287257935417,0.32461531212785566,0.42040524117104106,0.5244800002917513,0.4680703282356262,0.10282313078641891,0.5022089250597704,0.528994419780211,0.35668712854385376,0.10922287404537201,0,0.04265937247695171,1.0079760745157562,0.9612732875535416,0.17702388183781045,0.7490654270898404,0.9852265119552612,0.987000584602356,0.7639107704162598,1.0,0.6171426773071289,2.628197250574287,1.0079760745157562,2.1319499739941636,0.7733647352897599
bloodmnist_224,resnet,5,0.0,specialist_client,specialist_client,1,0.3481438175971938,0.2894,0.058743817597193826,0.365234375,0.414805616444705,0.36708661736642684,0.42040524117104106,0.5244800002917513,0.4680703282356262,0.10282313078641891,0.5022089250597704,0.528994419780211,0.35668712854385376,0.10922287404537201,0,0.04265937247695171,2.1319499739941636,2.033169846204541,1.8285898696698226,0.9762573311940943,0.5165975689888,0.7069289088249207,0.4339417815208435,0.6171426773071289,1.0,2.628197250574287,1.0079760745157562,2.1319499739941636,0.7733647352897599
bloodmnist_224,resnet,5,0.01,delta_0p00,specialist_client,0,0.2595732242034493,0.2917,-0.03212677579655071,0.232421875,0.21372957391069367,0.22769562346864644,0.4539661672063416,0.507657361548862,0.4723101854324341,0.30105894804000854,0.5090642712014136,0.5523827071552575,0.24933670461177826,0.121315136551857,1,0.2306385852871553,0.9999999994485657,0.8539654623598825,0.0,0.757150740639419,1.0,0.9663832783699036,0.7904455661773682,0.9898950457572937,0.6000595688819885,2.895816921817448,1.0746421189913433,2.6492300185807425,0.7832676904397916
bloodmnist_224,resnet,5,0.01,delta_0p25,specialist_client,0,0.2595732242034493,0.2917,-0.03212677579655071,0.201171875,0.19341459372285044,0.19805684122240994,0.4539661672063416,0.507657361548862,0.4723101854324341,0.30105894804000854,0.5090642712014136,0.5523827071552575,0.24933670461177826,0.121315136551857,1,0.2306385852871553,1.3946350929416895,1.1909702026240092,0.5481424818819406,0.5678688122910698,0.948628306388855,0.9345523118972778,0.9441883563995361,0.9479193091392517,0.6126784086227417,2.895816921817448,1.0746421189913433,2.6492300185807425,0.7832676904397916
