task_type,dataset,model,clip_model,num_clients,beta,seed,selected_candidate,client_index,client_name,seen_classes,prior_weight_pi,diagnostic_weight_alpha_all,medical_weight_alpha_morph,acc_A,medical_acc_M,hard_acc_H,margin_Q,focal_acc_F
small,chaoshengmnist_224,swin_tiny,,7,0.0,42,prototype_head,4,client_4.pt,6,0.14285714,0.06480674,0.05027226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.0,42,prototype_head,5,client_5.pt,1,0.14285714,0.06480674,0.05027226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.0,42,prototype_head,6,client_6.pt,5,0.14285714,0.06480674,0.05027226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.01,42,prototype_head,0,client_0.pt,6,0.14285714,0.10166548,0.09070251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.01,42,prototype_head,1,client_1.pt,5,0.14285714,0.10166548,0.09070251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.01,42,prototype_head,2,client_2.pt,0 2 3,0.14285714,0.14547299,0.12918481,0.00000000,0.00000000,0.00000000,0.26516831,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.01,42,prototype_head,3,client_3.pt,1,0.14285714,0.10166548,0.09070251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.01,42,prototype_head,4,client_4.pt,5,0.14285714,0.34619948,0.41730261,0.18750000,0.19978034,0.28571430,0.46026272,0.17756841
small,chaoshengmnist_224,swin_tiny,,7,0.01,42,prototype_head,5,client_5.pt,7,0.14285714,0.10166553,0.09070256,0.00000000,0.00000000,0.00000000,0.00000030,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.01,42,prototype_head,6,client_6.pt,4,0.14285714,0.10166548,0.09070251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.1,42,prototype_head,0,client_0.pt,0 3 5 7,0.14285714,0.14959082,0.14950778,0.00000000,0.00000000,0.00000000,0.19099987,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.1,42,prototype_head,1,client_1.pt,0 3 4 5 6 7,0.14285714,0.19062299,0.19003394,0.00000000,0.00000000,0.00000000,0.41218793,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.1,42,prototype_head,2,client_2.pt,1 3 4 7,0.14285714,0.11460780,0.11495617,0.00000000,0.00000000,0.00000000,0.00242033,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.1,42,prototype_head,3,client_3.pt,0 2 3 6,0.14285714,0.11540770,0.11574621,0.00000000,0.00000000,0.00000000,0.00673229,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.1,42,prototype_head,4,client_4.pt,0 2 6,0.14285714,0.11415929,0.11451320,0.00000000,0.00000000,0.00000000,0.00000261,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.1,42,prototype_head,5,client_5.pt,1 2 3 4,0.14285714,0.11450219,0.11485187,0.00000000,0.00000000,0.00000000,0.00185108,0.00000000
small,chaoshengmnist_224,swin_tiny,,7,0.1,42,prototype_head,6,client_6.pt,0 1 2 3 4 5,0.14285714,0.20110922,0.20039083,0.00000000,0.00000000,0.00000000,0.46871501,0.00000000
small,chaoshengmnist_224,vit_t,,3,0.0,42,prototype_head,0,client_0.pt,3 7 5,0.33333333,0.33332691,0.33332700,0.00000000,0.00000000,0.00000000,0.00002548,0.00000000
small,chaoshengmnist_224,vit_t,,3,0.0,42,prototype_head,1,client_1.pt,4 6 0,0.33333333,0.33334690,0.33334669,0.00000000,0.00000000,0.00000000,0.00006243,0.00000000
small,chaoshengmnist_224,vit_t,,3,0.0,42,prototype_head,2,client_2.pt,2 1,0.33333333,0.33332619,0.33332628,0.00000000,0.00000000,0.00000000,0.00002417,0.00000000
small,chaoshengmnist_224,vit_t,,3,0.01,42,prototype_head,0,client_0.pt,4 5 6,0.33333333,0.07697402,0.05558243,0.00000000,0.00000000,0.00000000,0.00002898,0.00000000
small,chaoshengmnist_224,vit_t,,3,0.01,42,prototype_head,1,client_1.pt,0 1,0.33333333,0.84605074,0.88883436,1.00000000,1.00000000,1.00000000,0.99501443,1.00000000
small,chaoshengmnist_224,vit_t,,3,0.01,42,prototype_head,2,client_2.pt,1 2 3 6 7,0.33333333,0.07697523,0.05558329,0.00000000,0.00000000,0.00000000,0.00003864,0.00000000
small,chaoshengmnist_224,vit_t,,3,0.1,42,prototype_head,0,client_0.pt,0 1 6,0.33333333,0.25954401,0.22636387,0.00000000,0.00000000,0.00000000,0.07146621,0.00000000
small,chaoshengmnist_224,vit_t,,3,0.1,42,prototype_head,1,client_1.pt,0 1 3 5 6,0.33333333,0.50789666,0.57048237,0.12500000,0.13328521,0.14285715,0.12819463,0.04596882
small,chaoshengmnist_224,vit_t,,3,0.1,42,prototype_head,2,client_2.pt,1 2 4 5 6 7,0.33333333,0.23255928,0.20315377,0.00000000,0.00000000,0.00000000,0.00005447,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.0,42,prototype_head,0,client_0.pt,3 1,0.20000000,0.17464279,0.16244553,0.00000000,0.00000000,0.00000000,0.00000105,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.0,42,prototype_head,1,client_1.pt,4 5,0.20000000,0.17465904,0.16246043,0.00000000,0.00000000,0.00000000,0.00005834,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.0,42,prototype_head,2,client_2.pt,2 0,0.20000000,0.30139002,0.35018227,0.06250000,0.06644954,0.14285715,0.10680695,0.01663183
small,chaoshengmnist_224,vit_t,,5,0.0,42,prototype_head,3,client_3.pt,7,0.20000000,0.17465560,0.16245729,0.00000000,0.00000000,0.00000000,0.00004625,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.0,42,prototype_head,4,client_4.pt,6,0.20000000,0.17465261,0.16245453,0.00000000,0.00000000,0.00000000,0.00003564,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.01,42,prototype_head,0,client_0.pt,2 5 7,0.20000000,0.05672511,0.04179748,0.00000000,0.00000000,0.00000000,0.00011149,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.01,42,prototype_head,1,client_1.pt,0 2,0.20000000,0.20599839,0.20599397,0.25000000,0.26458052,0.28571430,0.38183287,0.14532054
small,chaoshengmnist_224,vit_t,,5,0.01,42,prototype_head,2,client_2.pt,2 3 6 7,0.20000000,0.05671507,0.04179019,0.00000000,0.00000000,0.00000000,0.00000254,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.01,42,prototype_head,3,client_3.pt,0 3 4 7,0.20000000,0.62384605,0.66862792,1.00000000,1.00000000,1.00000000,0.99981427,1.00000000
small,chaoshengmnist_224,vit_t,,5,0.01,42,prototype_head,4,client_4.pt,1 4,0.20000000,0.05671542,0.04179044,0.00000000,0.00000000,0.00000000,0.00000630,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.1,42,prototype_head,0,client_0.pt,0 2 3 6,0.20000000,0.13315906,0.10734042,0.00000000,0.00000000,0.00000000,0.02207684,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.1,42,prototype_head,1,client_1.pt,0 1 3 5,0.20000000,0.48111150,0.58155578,0.25000000,0.27139318,0.57142860,0.27581149,0.14271508
small,chaoshengmnist_224,vit_t,,5,0.1,42,prototype_head,2,client_2.pt,4 5 6,0.20000000,0.12855013,0.10368034,0.00000000,0.00000000,0.00000000,0.00001288,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.1,42,prototype_head,3,client_3.pt,0 1 3,0.20000000,0.12862249,0.10373781,0.00000000,0.00000000,0.00000000,0.00035932,0.00000000
small,chaoshengmnist_224,vit_t,,5,0.1,42,prototype_head,4,client_4.pt,0 2 3 4 5 6 7,0.20000000,0.12855676,0.10368562,0.00000000,0.00000000,0.00000000,0.00004469,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.0,42,prototype_head,0,client_0.pt,3 0,0.14285714,0.62691861,0.70728642,0.93750000,0.93355042,0.85714287,0.85974479,0.86183036
small,chaoshengmnist_224,vit_t,,7,0.0,42,prototype_head,1,client_1.pt,4,0.14285714,0.06217542,0.04878189,0.00000000,0.00000000,0.00000000,0.00000615,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.0,42,prototype_head,2,client_2.pt,2,0.14285714,0.06217840,0.04878419,0.00000000,0.00000000,0.00000000,0.00003560,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.0,42,prototype_head,3,client_3.pt,7,0.14285714,0.06218299,0.04878773,0.00000000,0.00000000,0.00000000,0.00008104,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.0,42,prototype_head,4,client_4.pt,6,0.14285714,0.06217732,0.04878335,0.00000000,0.00000000,0.00000000,0.00002492,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.0,42,prototype_head,5,client_5.pt,1,0.14285714,0.06218927,0.04879258,0.00000000,0.00000000,0.00000000,0.00014320,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.0,42,prototype_head,6,client_6.pt,5,0.14285714,0.06217804,0.04878391,0.00000000,0.00000000,0.00000000,0.00003203,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.01,42,prototype_head,0,client_0.pt,6,0.14285714,0.13639241,0.13648744,0.00000000,0.00000000,0.00000000,0.00000347,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.01,42,prototype_head,1,client_1.pt,5,0.14285714,0.13639325,0.13648826,0.00000000,0.00000000,0.00000000,0.00000720,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.01,42,prototype_head,2,client_2.pt,0 2 3,0.14285714,0.13769311,0.13776903,0.00000000,0.00000000,0.00000000,0.00587205,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.01,42,prototype_head,3,client_3.pt,1,0.14285714,0.13639219,0.13648722,0.00000000,0.00000000,0.00000000,0.00000242,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.01,42,prototype_head,4,client_4.pt,5,0.14285714,0.18013945,0.17959146,0.00000000,0.00000000,0.00000000,0.19738543,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.01,42,prototype_head,5,client_5.pt,7,0.14285714,0.13657926,0.13667153,0.00000000,0.00000000,0.00000000,0.00084645,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.01,42,prototype_head,6,client_6.pt,4,0.14285714,0.13641030,0.13650505,0.00000000,0.00000000,0.00000000,0.00008411,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.1,42,prototype_head,0,client_0.pt,0 3 5 7,0.14285714,0.14279617,0.14279710,0.00000000,0.00000000,0.00000000,0.00001667,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.1,42,prototype_head,1,client_1.pt,0 3 4 5 6 7,0.14285714,0.14285250,0.14285256,0.00000000,0.00000000,0.00000000,0.00025939,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.1,42,prototype_head,2,client_2.pt,1 3 4 7,0.14285714,0.14280318,0.14280400,0.00000000,0.00000000,0.00000000,0.00004687,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.1,42,prototype_head,3,client_3.pt,0 2 3 6,0.14285714,0.14306167,0.14305851,0.00000000,0.00000000,0.00000000,0.00116085,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.1,42,prototype_head,4,client_4.pt,0 2 6,0.14285714,0.14284804,0.14284819,0.00000000,0.00000000,0.00000000,0.00024027,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.1,42,prototype_head,5,client_5.pt,1 2 3 4,0.14285714,0.14284050,0.14284076,0.00000000,0.00000000,0.00000000,0.00020778,0.00000000
small,chaoshengmnist_224,vit_t,,7,0.1,42,prototype_head,6,client_6.pt,0 1 2 3 4 5,0.14285714,0.14279795,0.14279886,0.00000000,0.00000000,0.00000000,0.00002432,0.00000000
small,dermamnist_224,convnext,,3,0.0,42,morphology,0,client_0.pt,3 4 0,0.33333333,0.08652473,0.06545756,0.00000000,0.00000000,0.00000000,0.01521254,0.00000000
small,dermamnist_224,convnext,,3,0.0,42,morphology,1,client_1.pt,2 1,0.33333333,0.08447263,0.06392842,0.00000000,0.00000000,0.00000000,0.00025668,0.00000000
small,dermamnist_224,convnext,,3,0.0,42,morphology,2,client_2.pt,6 5,0.33333333,0.82900268,0.87061405,0.93750000,0.89334178,0.85714287,0.84873194,0.64199788
small,dermamnist_224,convnext,,3,0.01,42,morphology,0,client_0.pt,1 3,0.33333333,0.24478787,0.22819847,0.25000000,0.23337753,0.14285715,0.37351444,0.17358055
small,dermamnist_224,convnext,,3,0.01,42,morphology,1,client_1.pt,0 5 6,0.33333333,0.68390679,0.71794558,0.93750000,0.89334178,0.85714287,0.83221513,0.64970616
small,dermamnist_224,convnext,,3,0.01,42,morphology,2,client_2.pt,2 3 4,0.33333333,0.07130532,0.05385596,0.00000000,0.00000000,0.00000000,0.01338026,0.00000000
small,dermamnist_224,convnext,,3,0.1,42,avg,0,client_0.pt,0 1 2 3 5,0.33333333,0.44293833,0.44718528,0.93750000,0.89334178,0.85714287,0.57308269,0.77033353
small,dermamnist_224,convnext,,3,0.1,42,avg,1,client_1.pt,0 1 2 4 5,0.33333333,0.45584723,0.45404589,0.93750000,0.89334178,0.85714287,0.77909923,0.71923019
small,dermamnist_224,convnext,,3,0.1,42,avg,2,client_2.pt,0 2 3 6,0.33333333,0.10121448,0.09876883,0.06250000,0.10665823,0.14285715,0.35437837,0.05756444
small,dermamnist_224,convnext,,5,0.0,42,avg,0,client_0.pt,3 5,0.20000000,0.62513661,0.64582324,0.93750000,0.89334178,0.85714287,0.87789470,0.63006967
small,dermamnist_224,convnext,,5,0.0,42,avg,1,client_1.pt,2 0,0.20000000,0.06348909,0.04736644,0.00000000,0.00000000,0.00000000,0.00034772,0.00000000
small,dermamnist_224,convnext,,5,0.0,42,avg,2,client_2.pt,6,0.20000000,0.13795413,0.14106204,0.06250000,0.10665823,0.14285715,0.35437837,0.05756444
small,dermamnist_224,convnext,,5,0.0,42,avg,3,client_3.pt,4,0.20000000,0.10996692,0.11840814,0.06250000,0.10665823,0.14285715,0.10665823,0.02332160
small,dermamnist_224,convnext,,5,0.0,42,avg,4,client_4.pt,1,0.20000000,0.06345325,0.04734011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
small,dermamnist_224,convnext,,5,0.01,42,morphology,0,client_0.pt,1 4 6,0.20000000,0.04406296,0.03320178,0.00000000,0.00000000,0.00000000,0.00000291,0.00000000
small,dermamnist_224,convnext,,5,0.01,42,morphology,1,client_1.pt,0,0.20000000,0.10435156,0.08482472,0.12500000,0.10691974,0.00000000,0.30759117,0.07747837
small,dermamnist_224,convnext,,5,0.01,42,morphology,2,client_2.pt,3 4,0.20000000,0.04766172,0.03587176,0.00000000,0.00000000,0.00000000,0.05026359,0.00000000
small,dermamnist_224,convnext,,5,0.01,42,morphology,3,client_3.pt,3,0.20000000,0.37457034,0.39469177,0.81250000,0.77460515,0.71428573,0.59393948,0.66069006
small,dermamnist_224,convnext,,5,0.01,42,morphology,4,client_4.pt,2 5,0.20000000,0.42935342,0.45140997,0.93750000,0.89334178,0.85714287,0.77944791,0.67645786
small,dermamnist_224,convnext,,5,0.1,42,avg,0,client_0.pt,0 1 2 4 6,0.20000000,0.13010284,0.11752371,0.25000000,0.23337753,0.14285715,0.37351444,0.17358055
small,dermamnist_224,convnext,,5,0.1,42,avg,1,client_1.pt,0 1 2 3 4 5 6,0.20000000,0.08086269,0.06262059,0.12500000,0.10224868,0.00000000,0.20528792,0.05798230
small,dermamnist_224,convnext,,5,0.1,42,avg,2,client_2.pt,0 2 4,0.20000000,0.08064140,0.08091480,0.06250000,0.10665823,0.14285715,0.35437837,0.05756444
small,dermamnist_224,convnext,,5,0.1,42,avg,3,client_3.pt,1 2 4 5,0.20000000,0.35622111,0.37209448,0.93750000,0.89334178,0.85714287,0.56189561,0.86594414
small,dermamnist_224,convnext,,5,0.1,42,avg,4,client_4.pt,1 4,0.20000000,0.35217190,0.36684647,0.93750000,0.89334178,0.85714287,0.54066682,0.79957043
small,dermamnist_224,convnext,,7,0.0,42,avg,0,client_0.pt,3,0.14285714,0.15079539,0.14223078,0.25000000,0.23337753,0.14285715,0.37351444,0.17358055
small,dermamnist_224,convnext,,7,0.0,42,avg,1,client_1.pt,2,0.14285714,0.04299110,0.03286361,0.00000000,0.00000000,0.00000000,0.00000018,0.00000000
small,dermamnist_224,convnext,,7,0.0,42,avg,2,client_2.pt,6,0.14285714,0.09346723,0.09792557,0.06250000,0.10665823,0.14285715,0.35437837,0.05756444
small,dermamnist_224,convnext,,7,0.0,42,avg,3,client_3.pt,4,0.14285714,0.07450522,0.08219919,0.06250000,0.10665823,0.14285715,0.10665823,0.02332160
small,dermamnist_224,convnext,,7,0.0,42,avg,4,client_4.pt,1,0.14285714,0.15398556,0.15041333,0.25000000,0.25178239,0.14285715,0.40578592,0.19292677
small,dermamnist_224,convnext,,7,0.0,42,avg,5,client_5.pt,5,0.14285714,0.42443642,0.44883803,0.93750000,0.89334178,0.85714287,0.89334178,0.62618892
small,dermamnist_224,convnext,,7,0.0,42,avg,6,client_6.pt,0,0.14285714,0.05981907,0.04552948,0.00000000,0.00000000,0.00000000,0.24087965,0.00000000
small,dermamnist_224,convnext,,7,0.01,42,avg,0,client_0.pt,6,0.14285714,0.09513234,0.08725140,0.25000000,0.23337753,0.14285715,0.37351444,0.17358055
small,dermamnist_224,convnext,,7,0.01,42,avg,1,client_1.pt,3,0.14285714,0.06423118,0.05150590,0.12500000,0.10691974,0.00000000,0.30759117,0.07747837
small,dermamnist_224,convnext,,7,0.01,42,avg,2,client_2.pt,4,0.14285714,0.04700314,0.05042505,0.06250000,0.10665823,0.14285715,0.10665823,0.02332160
small,dermamnist_224,convnext,,7,0.01,42,avg,3,client_3.pt,1,0.14285714,0.23055810,0.23965839,0.81250000,0.77460515,0.71428573,0.59393948,0.66069006
small,dermamnist_224,convnext,,7,0.01,42,avg,4,client_4.pt,0 1 5,0.14285714,0.26766309,0.27527466,0.93750000,0.89334178,0.85714287,0.89079612,0.62654673
small,dermamnist_224,convnext,,7,0.01,42,avg,5,client_5.pt,5 6,0.14285714,0.26776427,0.27533942,0.93750000,0.89334178,0.85714287,0.89333808,0.62619040
small,dermamnist_224,convnext,,7,0.01,42,avg,6,client_6.pt,0 2 3,0.14285714,0.02764790,0.02054520,0.00000000,0.00000000,0.00000000,0.01193679,0.00000000
small,dermamnist_224,convnext,,7,0.1,42,avg,0,client_0.pt,0 1 2 3 4,0.14285714,0.08984217,0.08283701,0.25000000,0.23337753,0.14285715,0.37351444,0.17358055
small,dermamnist_224,convnext,,7,0.1,42,avg,1,client_1.pt,0 2 3 4 5,0.14285714,0.25254753,0.26137084,0.93750000,0.89334178,0.85714287,0.87982488,0.63437054
small,dermamnist_224,convnext,,7,0.1,42,avg,2,client_2.pt,0 4 6,0.14285714,0.02612512,0.01951654,0.00000000,0.00000000,0.00000000,0.01228968,0.00000000
small,dermamnist_224,convnext,,7,0.1,42,avg,3,client_3.pt,1 2 4 5,0.14285714,0.25219423,0.26104581,0.93750000,0.89334178,0.85714287,0.87315667,0.63174056
small,dermamnist_224,convnext,,7,0.1,42,avg,4,client_4.pt,1 3 4,0.14285714,0.09174284,0.08760263,0.25000000,0.25178239,0.14285715,0.40578592,0.19292677
small,dermamnist_224,convnext,,7,0.1,42,avg,5,client_5.pt,0 1 2 5 6,0.14285714,0.25190851,0.26111025,0.93750000,0.89334178,0.85714287,0.85860527,0.64284413
small,dermamnist_224,convnext,,7,0.1,42,avg,6,client_6.pt,0 3 4 5,0.14285714,0.03563952,0.02651694,0.00000000,0.00000000,0.00000000,0.24087965,0.00000000
small,dermamnist_224,resnet,,3,0.0,42,avg,0,client_0.pt,3 4 0,0.33333333,0.09199771,0.07113218,0.00000000,0.00000000,0.00000000,0.01587418,0.00000000
small,dermamnist_224,resnet,,3,0.0,42,avg,1,client_1.pt,2 1,0.33333333,0.08997231,0.06958965,0.00000000,0.00000000,0.00000000,0.00197652,0.00000000
small,dermamnist_224,resnet,,3,0.0,42,avg,2,client_2.pt,6 5,0.33333333,0.81803006,0.85927820,0.87500000,0.82779038,0.71428573,0.82277286,0.53438272
small,dermamnist_224,resnet,,3,0.01,42,morphology,0,client_0.pt,1 3,0.33333333,0.08724837,0.06592728,0.00000000,0.00000000,0.00000000,0.02120698,0.00000000
small,dermamnist_224,resnet,,3,0.01,42,morphology,1,client_1.pt,0 5 6,0.33333333,0.82840604,0.87030607,0.93750000,0.89334178,0.85714287,0.84009844,0.65806991
small,dermamnist_224,resnet,,3,0.01,42,morphology,2,client_2.pt,2 3 4,0.33333333,0.08434565,0.06376655,0.00000000,0.00000000,0.00000000,0.00002790,0.00000000
small,dermamnist_224,resnet,,3,0.1,42,specialist_client,0,client_0.pt,0 1 2 3 5,0.33333333,0.39479995,0.41488755,0.56250000,0.56605929,0.57142860,0.52577531,0.27590846
small,dermamnist_224,resnet,,3,0.1,42,specialist_client,1,client_1.pt,0 1 2 4 5,0.33333333,0.52613544,0.52589756,0.81250000,0.76717097,0.57142860,0.74686354,0.41634239
small,dermamnist_224,resnet,,3,0.1,42,specialist_client,2,client_2.pt,0 2 3 6,0.33333333,0.07906465,0.05921490,0.00000000,0.00000000,0.00000000,0.15509193,0.00000000
small,dermamnist_224,resnet,,5,0.0,42,morphology,0,client_0.pt,3 5,0.20000000,0.52248526,0.56297362,0.62500000,0.60246146,0.42857143,0.56288403,0.33645653
small,dermamnist_224,resnet,,5,0.0,42,morphology,1,client_1.pt,2 0,0.20000000,0.07916573,0.06389211,0.00000000,0.00000000,0.00000000,0.00262287,0.00000000
small,dermamnist_224,resnet,,5,0.0,42,morphology,2,client_2.pt,6,0.20000000,0.11608363,0.09323089,0.00000000,0.00000000,0.00000000,0.29082257,0.00000000
small,dermamnist_224,resnet,,5,0.0,42,morphology,3,client_3.pt,4,0.20000000,0.17420429,0.19304809,0.06250000,0.10665823,0.14285715,0.36612338,0.07239786
small,dermamnist_224,resnet,,5,0.0,42,morphology,4,client_4.pt,1,0.20000000,0.10806113,0.08685538,0.00000000,0.00000000,0.00000000,0.22819492,0.00000000
small,dermamnist_224,resnet,,5,0.01,42,avg,0,client_0.pt,1 4 6,0.20000000,0.08083294,0.06862207,0.00000000,0.00000000,0.00000000,0.00392286,0.00000000
small,dermamnist_224,resnet,,5,0.01,42,avg,1,client_1.pt,0,0.20000000,0.12009233,0.10144126,0.00000000,0.00000000,0.00000000,0.30471158,0.00000000
small,dermamnist_224,resnet,,5,0.01,42,avg,2,client_2.pt,3 4,0.20000000,0.08042831,0.06828380,0.00000000,0.00000000,0.00000000,0.00082272,0.00000000
small,dermamnist_224,resnet,,5,0.01,42,avg,3,client_3.pt,3,0.20000000,0.13620202,0.11490827,0.00000000,0.00000000,0.00000000,0.42813712,0.00000000
small,dermamnist_224,resnet,,5,0.01,42,avg,4,client_4.pt,2 5,0.20000000,0.58244437,0.64674461,0.68750000,0.65333623,0.42857143,0.71195114,0.32808703
small,dermamnist_224,resnet,,5,0.1,42,morphology,0,client_0.pt,0 1 2 4 6,0.20000000,0.06038005,0.04658748,0.00000000,0.00000000,0.00000000,0.14055459,0.00000000
small,dermamnist_224,resnet,,5,0.1,42,morphology,1,client_1.pt,0 1 2 3 4 5 6,0.20000000,0.35113072,0.35413694,0.68750000,0.64879471,0.42857143,0.66129494,0.30535481
small,dermamnist_224,resnet,,5,0.1,42,morphology,2,client_2.pt,0 2 4,0.20000000,0.05054435,0.03909386,0.00000000,0.00000000,0.00000000,0.01741476,0.00000000
small,dermamnist_224,resnet,,5,0.1,42,morphology,3,client_3.pt,1 2 4 5,0.20000000,0.48518261,0.51939803,0.93750000,0.89334178,0.85714287,0.89200109,0.62646434
small,dermamnist_224,resnet,,5,0.1,42,morphology,4,client_4.pt,1 4,0.20000000,0.05276231,0.04078367,0.00000000,0.00000000,0.00000000,0.04518284,0.00000000
small,dermamnist_224,resnet,,7,0.0,42,avg,0,client_0.pt,3,0.14285714,0.07823182,0.06299670,0.00000000,0.00000000,0.00000000,0.31277639,0.00000000
small,dermamnist_224,resnet,,7,0.0,42,avg,1,client_1.pt,2,0.14285714,0.06000035,0.04846622,0.00000000,0.00000000,0.00000000,0.09647389,0.00000000
small,dermamnist_224,resnet,,7,0.0,42,avg,2,client_2.pt,6,0.14285714,0.08046253,0.06477458,0.00000000,0.00000000,0.00000000,0.33924207,0.00000000
small,dermamnist_224,resnet,,7,0.0,42,avg,3,client_3.pt,4,0.14285714,0.10906080,0.12093680,0.06250000,0.10665823,0.14285715,0.32588756,0.03517890
small,dermamnist_224,resnet,,7,0.0,42,avg,4,client_4.pt,1,0.14285714,0.08144395,0.06555677,0.00000000,0.00000000,0.00000000,0.35088590,0.00000000
small,dermamnist_224,resnet,,7,0.0,42,avg,5,client_5.pt,5,0.14285714,0.51095688,0.57298750,0.93750000,0.89334178,0.85714287,0.87403572,0.63476516
small,dermamnist_224,resnet,,7,0.0,42,avg,6,client_6.pt,0,0.14285714,0.07984363,0.06428132,0.00000000,0.00000000,0.00000000,0.33189940,0.00000000
small,dermamnist_224,resnet,,7,0.01,42,avg,0,client_0.pt,6,0.14285714,0.06555392,0.05050892,0.00000000,0.00000000,0.00000000,0.42248943,0.00000000
small,dermamnist_224,resnet,,7,0.01,42,avg,1,client_1.pt,3,0.14285714,0.06324109,0.04874326,0.00000000,0.00000000,0.00000000,0.38587183,0.00000000
small,dermamnist_224,resnet,,7,0.01,42,avg,2,client_2.pt,4,0.14285714,0.08383919,0.08931907,0.06250000,0.10665823,0.14285715,0.34336686,0.05824741
small,dermamnist_224,resnet,,7,0.01,42,avg,3,client_3.pt,1,0.14285714,0.05990350,0.04619527,0.00000000,0.00000000,0.00000000,0.33302984,0.00000000
small,dermamnist_224,resnet,,7,0.01,42,avg,4,client_4.pt,0 1 5,0.14285714,0.30917272,0.32415700,0.75000000,0.71888763,0.57142860,0.72614121,0.45810310
small,dermamnist_224,resnet,,7,0.01,42,avg,5,client_5.pt,5 6,0.14285714,0.37935784,0.41089147,0.93750000,0.89334178,0.85714287,0.77710569,0.69391510
small,dermamnist_224,resnet,,7,0.01,42,avg,6,client_6.pt,0 2 3,0.14285714,0.03893173,0.03018497,0.00000000,0.00000000,0.00000000,0.00099710,0.00000000
small,dermamnist_224,resnet,,7,0.1,42,morphology,0,client_0.pt,0 1 2 3 4,0.14285714,0.04132393,0.03242967,0.00000000,0.00000000,0.00000000,0.01441850,0.00000000
small,dermamnist_224,resnet,,7,0.1,42,morphology,1,client_1.pt,0 2 3 4 5,0.14285714,0.39805633,0.43271241,0.93750000,0.89334178,0.85714287,0.88048297,0.63197771
small,dermamnist_224,resnet,,7,0.1,42,morphology,2,client_2.pt,0 4 6,0.14285714,0.04245763,0.03330598,0.00000000,0.00000000,0.00000000,0.03169682,0.00000000
small,dermamnist_224,resnet,,7,0.1,42,morphology,3,client_3.pt,1 2 4 5,0.14285714,0.13679081,0.13264677,0.25000000,0.23880270,0.14285715,0.33714467,0.11959926
small,dermamnist_224,resnet,,7,0.1,42,morphology,4,client_4.pt,1 3 4,0.14285714,0.04108411,0.03224429,0.00000000,0.00000000,0.00000000,0.01076342,0.00000000
small,dermamnist_224,resnet,,7,0.1,42,morphology,5,client_5.pt,0 1 2 5 6,0.14285714,0.19750005,0.20272774,0.43750000,0.42839095,0.28571430,0.41563693,0.17403941
