task_type,dataset,model,clip_model,num_clients,beta,seed,selected_candidate,client_index,client_name,seen_classes,prior_weight_pi,diagnostic_weight_alpha_all,medical_weight_alpha_morph,acc_A,medical_acc_M,hard_acc_H,margin_Q,focal_acc_F
small,organcmnist_224,resnet,,5,0.01,42,morphology,3,client_3.pt,7 8,0.20000000,0.25235239,0.27679422,0.31250000,0.37398453,0.71428573,0.38144763,0.11977492
small,organcmnist_224,resnet,,5,0.01,42,morphology,4,client_4.pt,1 3 7 8,0.20000000,0.25313848,0.27685252,0.31250000,0.37398453,0.71428573,0.39640470,0.11041449
small,organcmnist_224,resnet,,5,0.1,42,specialist_client,0,client_0.pt,0 1 2 3 5 6 9,0.20000000,0.13922156,0.14036660,0.12500000,0.15043075,0.14285715,0.18047261,0.04829471
small,organcmnist_224,resnet,,5,0.1,42,specialist_client,1,client_1.pt,1 2 3 4 5 7 8 9 10,0.20000000,0.10308808,0.07936409,0.06250000,0.05063089,0.00000000,0.17099614,0.01210268
small,organcmnist_224,resnet,,5,0.1,42,specialist_client,2,client_2.pt,0 1 2 4 5 7 8 9 10,0.20000000,0.32038850,0.34427726,0.43750000,0.45468879,0.57142860,0.45197329,0.16674153
small,organcmnist_224,resnet,,5,0.1,42,specialist_client,3,client_3.pt,0 1 2 4 5 7 9 10,0.20000000,0.17350160,0.17651929,0.18750000,0.19116235,0.28571430,0.18404988,0.06612484
small,organcmnist_224,resnet,,5,0.1,42,specialist_client,4,client_4.pt,0 2 3 4 5 6 7 8 9,0.20000000,0.26380026,0.25947276,0.37500000,0.36310412,0.28571430,0.32211279,0.13474224
small,organcmnist_224,resnet,,7,0.0,42,morphology,0,client_0.pt,6 4,0.14285714,0.11076859,0.12110829,0.06250000,0.09131770,0.14285715,0.09166932,0.01973059
small,organcmnist_224,resnet,,7,0.0,42,morphology,1,client_1.pt,7 9,0.14285714,0.22574827,0.24943753,0.25000000,0.25202322,0.42857143,0.25268573,0.06435830
small,organcmnist_224,resnet,,7,0.0,42,morphology,2,client_2.pt,0 1,0.14285714,0.06790130,0.05398092,0.00000000,0.00000000,0.00000000,0.02766017,0.00000000
small,organcmnist_224,resnet,,7,0.0,42,morphology,3,client_3.pt,10 8,0.14285714,0.25993559,0.29731414,0.31250000,0.33962076,0.42857143,0.29617384,0.12197837
small,organcmnist_224,resnet,,7,0.0,42,morphology,4,client_4.pt,3,0.14285714,0.10403757,0.08414633,0.06250000,0.04941101,0.00000000,0.12122537,0.01194697
small,organcmnist_224,resnet,,7,0.0,42,morphology,5,client_5.pt,5,0.14285714,0.13029477,0.11139033,0.12500000,0.11004506,0.00000000,0.12061752,0.02478289
small,organcmnist_224,resnet,,7,0.0,42,morphology,6,client_6.pt,2,0.14285714,0.10131393,0.08262245,0.06250000,0.05063089,0.00000000,0.09447410,0.01333015
small,organcmnist_224,resnet,,7,0.01,42,morphology,0,client_0.pt,2 6,0.14285714,0.12346027,0.12693542,0.12500000,0.14194859,0.14285715,0.14062019,0.03253090
small,organcmnist_224,resnet,,7,0.01,42,morphology,1,client_1.pt,0 5,0.14285714,0.11243301,0.09487281,0.12500000,0.11004506,0.00000000,0.11393873,0.02424447
small,organcmnist_224,resnet,,7,0.01,42,morphology,2,client_2.pt,2 3 8,0.14285714,0.20056994,0.22968440,0.25000000,0.28408396,0.42857143,0.29357179,0.07858160
small,organcmnist_224,resnet,,7,0.01,42,morphology,3,client_3.pt,10,0.14285714,0.13720544,0.11543053,0.12500000,0.10616768,0.00000000,0.35017781,0.07347022
small,organcmnist_224,resnet,,7,0.01,42,morphology,4,client_4.pt,1 7 9,0.14285714,0.16700524,0.19176815,0.18750000,0.20582700,0.42857143,0.17481674,0.06829598
small,organcmnist_224,resnet,,7,0.01,42,morphology,5,client_5.pt,0 1 4 7,0.14285714,0.09362467,0.09790960,0.06250000,0.07879418,0.14285715,0.05620557,0.03142002
small,organcmnist_224,resnet,,7,0.01,42,morphology,6,client_6.pt,1 5 10,0.14285714,0.16570139,0.14339910,0.25000000,0.21621275,0.00000000,0.17979194,0.07428864
small,organcmnist_224,resnet,,7,0.1,42,morph_anchor,0,client_0.pt,0 1 2 3 8 9,0.14285714,0.04868390,0.03600282,0.00000000,0.00000000,0.00000000,0.04439042,0.00000000
small,organcmnist_224,resnet,,7,0.1,42,morph_anchor,1,client_1.pt,1 4 5 7 8 10,0.14285714,0.19773249,0.23330103,0.31250000,0.37398453,0.71428573,0.31725984,0.15251348
small,organcmnist_224,resnet,,7,0.1,42,morph_anchor,2,client_2.pt,0 1 4 5 6 9,0.14285714,0.07709903,0.07860749,0.06250000,0.09131770,0.14285715,0.08631699,0.02147132
small,organcmnist_224,resnet,,7,0.1,42,morph_anchor,3,client_3.pt,2 3 4 5 7 8 9,0.14285714,0.15407173,0.14776154,0.25000000,0.24057336,0.28571430,0.28890967,0.06696064
small,organcmnist_224,resnet,,7,0.1,42,morph_anchor,4,client_4.pt,0 2 3 4 5 6 8 9,0.14285714,0.22053449,0.20781125,0.43750000,0.41289641,0.28571430,0.42238695,0.13353020
small,organcmnist_224,resnet,,7,0.1,42,morph_anchor,5,client_5.pt,1 2 4 6 9,0.14285714,0.15119384,0.14911102,0.25000000,0.25344032,0.28571430,0.25149462,0.06466861
small,organcmnist_224,resnet,,7,0.1,42,morph_anchor,6,client_6.pt,0 2 7 9 10,0.14285714,0.15068454,0.14740483,0.25000000,0.24584986,0.28571430,0.23252249,0.08210264
small,organcmnist_224,swin_tiny,,3,0.0,42,prototype_head,0,client_0.pt,6 10 2 1,0.33333333,0.33480707,0.32891572,0.06250000,0.05063089,0.00000000,0.06683775,0.02445026
small,organcmnist_224,swin_tiny,,3,0.0,42,prototype_head,1,client_1.pt,7 3 4 8,0.33333333,0.22000054,0.20872903,0.00000000,0.00000000,0.00000000,0.00197988,0.00000000
small,organcmnist_224,swin_tiny,,3,0.0,42,prototype_head,2,client_2.pt,0 5 9,0.33333333,0.44519240,0.46235526,0.12500000,0.11004506,0.00000000,0.11311604,0.05781664
small,organcmnist_224,swin_tiny,,3,0.01,42,prototype_head,0,client_0.pt,0 4 6 7 10,0.33333333,0.32228774,0.35673037,0.12500000,0.14244696,0.14285715,0.10918748,0.06112287
small,organcmnist_224,swin_tiny,,3,0.01,42,prototype_head,1,client_1.pt,1 2 5 9,0.33333333,0.38259086,0.37949550,0.18750000,0.16212263,0.14285715,0.11450456,0.06718377
small,organcmnist_224,swin_tiny,,3,0.01,42,prototype_head,2,client_2.pt,3 5 8,0.33333333,0.29512137,0.26377410,0.12500000,0.11004506,0.00000000,0.11011224,0.02415820
small,organcmnist_224,swin_tiny,,3,0.1,42,specialist_client,0,client_0.pt,0 1 2 3 7 8 9 10,0.33333333,0.26832822,0.25667852,0.00000000,0.00000000,0.00000000,0.08521606,0.00000000
small,organcmnist_224,swin_tiny,,3,0.1,42,specialist_client,1,client_1.pt,3 4 5 6 7 8,0.33333333,0.23854065,0.22856998,0.00000000,0.00000000,0.00000000,0.00744120,0.00000000
small,organcmnist_224,swin_tiny,,3,0.1,42,specialist_client,2,client_2.pt,0 2 3 4 5 6 9 10,0.33333333,0.49313113,0.51475149,0.12500000,0.11004506,0.00000000,0.15376988,0.05435981
small,organcmnist_224,swin_tiny,,5,0.0,42,prototype_head,0,client_0.pt,6 5 8,0.20000000,0.24198206,0.23488399,0.12500000,0.11004506,0.00000000,0.10922390,0.02578500
small,organcmnist_224,swin_tiny,,5,0.0,42,prototype_head,1,client_1.pt,7 2,0.20000000,0.26724920,0.30481160,0.12500000,0.12942506,0.14285715,0.14143713,0.03676445
small,organcmnist_224,swin_tiny,,5,0.0,42,prototype_head,2,client_2.pt,0 4,0.20000000,0.12261254,0.11058731,0.00000000,0.00000000,0.00000000,0.00442657,0.00000000
small,organcmnist_224,swin_tiny,,5,0.0,42,prototype_head,3,client_3.pt,10 9,0.20000000,0.24631628,0.23981598,0.12500000,0.10616768,0.00000000,0.10881960,0.05801641
small,organcmnist_224,swin_tiny,,5,0.0,42,prototype_head,4,client_4.pt,3 1,0.20000000,0.12183995,0.10990115,0.00000000,0.00000000,0.00000000,0.00052117,0.00000000
small,organcmnist_224,swin_tiny,,5,0.01,42,prototype_head,0,client_0.pt,2 4 10,0.20000000,0.16165535,0.13051403,0.06250000,0.05063089,0.00000000,0.05546021,0.01214042
small,organcmnist_224,swin_tiny,,5,0.01,42,prototype_head,1,client_1.pt,4 5 8,0.20000000,0.21498483,0.18189320,0.12500000,0.11004506,0.00000000,0.11014725,0.02414697
small,organcmnist_224,swin_tiny,,5,0.01,42,prototype_head,2,client_2.pt,0 1 6 9,0.20000000,0.18508211,0.20292579,0.06250000,0.09131770,0.14285715,0.07705655,0.04646487
small,organcmnist_224,swin_tiny,,5,0.01,42,prototype_head,3,client_3.pt,7 8,0.20000000,0.33006451,0.39950258,0.18750000,0.23345308,0.42857143,0.20538003,0.10405106
small,organcmnist_224,swin_tiny,,5,0.01,42,prototype_head,4,client_4.pt,1 3 7 8,0.20000000,0.10821319,0.08516440,0.00000000,0.00000000,0.00000000,0.00022493,0.00000000
small,organcmnist_224,swin_tiny,,5,0.1,42,prototype_head,0,client_0.pt,0 1 2 3 5 6 9,0.20000000,0.16311055,0.15438344,0.06250000,0.05063089,0.00000000,0.05185607,0.02050810
small,organcmnist_224,swin_tiny,,5,0.1,42,prototype_head,1,client_1.pt,1 2 3 4 5 7 8 9 10,0.20000000,0.22075737,0.21716160,0.12500000,0.10616768,0.00000000,0.11735558,0.04926438
small,organcmnist_224,swin_tiny,,5,0.1,42,prototype_head,2,client_2.pt,0 1 2 4 5 7 8 9 10,0.20000000,0.21820700,0.21644735,0.12500000,0.10695133,0.00000000,0.09786512,0.05659782
small,organcmnist_224,swin_tiny,,5,0.1,42,prototype_head,3,client_3.pt,0 1 2 4 5 7 9 10,0.20000000,0.16218473,0.15229973,0.06250000,0.05063089,0.00000000,0.05332710,0.01082540
small,organcmnist_224,swin_tiny,,5,0.1,42,prototype_head,4,client_4.pt,0 2 3 4 5 6 7 8 9,0.20000000,0.23574038,0.25970781,0.12500000,0.11149174,0.14285715,0.12057377,0.03994272
small,organcmnist_224,swin_tiny,,7,0.0,42,prototype_head,0,client_0.pt,6 4,0.14285714,0.09337671,0.08744729,0.00000000,0.00000000,0.00000000,0.02278156,0.00000000
small,organcmnist_224,swin_tiny,,7,0.0,42,prototype_head,1,client_1.pt,7 9,0.14285714,0.19204766,0.21526553,0.12500000,0.11149174,0.14285715,0.11149952,0.02448232
small,organcmnist_224,swin_tiny,,7,0.0,42,prototype_head,2,client_2.pt,0 1,0.14285714,0.09017847,0.08449659,0.00000000,0.00000000,0.00000000,0.00092371,0.00000000
small,organcmnist_224,swin_tiny,,7,0.0,42,prototype_head,3,client_3.pt,10 8,0.14285714,0.17827854,0.17685840,0.12500000,0.10616768,0.00000000,0.10619321,0.02320524
small,organcmnist_224,swin_tiny,,7,0.0,42,prototype_head,4,client_4.pt,3,0.14285714,0.13348857,0.12731054,0.06250000,0.04941101,0.00000000,0.04941101,0.01028891
small,organcmnist_224,swin_tiny,,7,0.0,42,prototype_head,5,client_5.pt,5,0.14285714,0.17893618,0.18024893,0.12500000,0.11004506,0.00000000,0.11004506,0.02413365
small,organcmnist_224,swin_tiny,,7,0.0,42,prototype_head,6,client_6.pt,2,0.14285714,0.13369387,0.12837280,0.06250000,0.05063089,0.00000000,0.05063089,0.01055365
small,organcmnist_224,swin_tiny,,7,0.01,42,prototype_head,0,client_0.pt,2 6,0.14285714,0.13993134,0.13730849,0.06250000,0.05063089,0.00000000,0.08968831,0.01104132
small,organcmnist_224,swin_tiny,,7,0.01,42,prototype_head,1,client_1.pt,0 5,0.14285714,0.17971306,0.18524760,0.12500000,0.11004506,0.00000000,0.11098709,0.02444308
small,organcmnist_224,swin_tiny,,7,0.01,42,prototype_head,2,client_2.pt,2 3 8,0.14285714,0.13580272,0.13506909,0.06250000,0.05063089,0.00000000,0.05131370,0.02585223
small,organcmnist_224,swin_tiny,,7,0.01,42,prototype_head,3,client_3.pt,10,0.14285714,0.17887959,0.18156810,0.12500000,0.10616768,0.00000000,0.10616772,0.02320438
small,organcmnist_224,swin_tiny,,7,0.01,42,prototype_head,4,client_4.pt,1 7 9,0.14285714,0.09039640,0.08666539,0.00000000,0.00000000,0.00000000,0.00032409,0.00000000
small,organcmnist_224,swin_tiny,,7,0.01,42,prototype_head,5,client_5.pt,0 1 4 7,0.14285714,0.09609951,0.09204903,0.00000000,0.00000000,0.00000000,0.03916918,0.00000000
small,organcmnist_224,swin_tiny,,7,0.01,42,prototype_head,6,client_6.pt,1 5 10,0.14285714,0.17917733,0.18209223,0.12500000,0.10616768,0.00000000,0.10669245,0.02537575
small,organcmnist_224,swin_tiny,,7,0.1,42,prototype_head,0,client_0.pt,0 1 2 3 8 9,0.14285714,0.13704805,0.12891102,0.06250000,0.05063089,0.00000000,0.04053417,0.01645338
small,organcmnist_224,swin_tiny,,7,0.1,42,prototype_head,1,client_1.pt,1 4 5 7 8 10,0.14285714,0.18758070,0.18659866,0.12500000,0.11004506,0.00000000,0.11238862,0.04887827
small,organcmnist_224,swin_tiny,,7,0.1,42,prototype_head,2,client_2.pt,0 1 4 5 6 9,0.14285714,0.15866424,0.20230855,0.06250000,0.09131770,0.14285715,0.07269057,0.04981946
small,organcmnist_224,swin_tiny,,7,0.1,42,prototype_head,3,client_3.pt,2 3 4 5 7 8 9,0.14285714,0.14326666,0.13390113,0.06250000,0.05063089,0.00000000,0.08551369,0.01097542
small,organcmnist_224,swin_tiny,,7,0.1,42,prototype_head,4,client_4.pt,0 2 3 4 5 6 8 9,0.14285714,0.13804266,0.12916651,0.06250000,0.05063089,0.00000000,0.05115477,0.01062782
small,organcmnist_224,swin_tiny,,7,0.1,42,prototype_head,5,client_5.pt,1 2 4 6 9,0.14285714,0.09296512,0.08488308,0.00000000,0.00000000,0.00000000,0.00034033,0.00000000
small,organcmnist_224,swin_tiny,,7,0.1,42,prototype_head,6,client_6.pt,0 2 7 9 10,0.14285714,0.14243253,0.13423102,0.06250000,0.05063089,0.00000000,0.07317046,0.02082446
small,organcmnist_224,vit_t,,3,0.0,42,morph_anchor,0,client_0.pt,6 10 2 1,0.33333333,0.24286987,0.23097146,0.12500000,0.14194859,0.14285715,0.12902968,0.03899421
small,organcmnist_224,vit_t,,3,0.0,42,morph_anchor,1,client_1.pt,7 3 4 8,0.33333333,0.48227540,0.55807948,0.31250000,0.37398453,0.71428573,0.29346182,0.15995466
small,organcmnist_224,vit_t,,3,0.0,42,morph_anchor,2,client_2.pt,0 5 9,0.33333333,0.27485475,0.21094909,0.18750000,0.15624128,0.00000000,0.15512667,0.03598193
small,organcmnist_224,vit_t,,3,0.01,42,prototype_head,0,client_0.pt,0 4 6 7 10,0.33333333,0.43791264,0.48631418,0.18750000,0.19748538,0.14285715,0.20218009,0.05945210
small,organcmnist_224,vit_t,,3,0.01,42,prototype_head,1,client_1.pt,1 2 5 9,0.33333333,0.23758705,0.21265756,0.06250000,0.05063089,0.00000000,0.03275482,0.02358198
small,organcmnist_224,vit_t,,3,0.01,42,prototype_head,2,client_2.pt,3 5 8,0.33333333,0.32450032,0.30102825,0.12500000,0.11004506,0.00000000,0.12274566,0.02449721
small,organcmnist_224,vit_t,,3,0.1,42,consensus,0,client_0.pt,0 1 2 3 7 8 9 10,0.33333333,0.35415831,0.34220791,0.12500000,0.12942506,0.14285715,0.13130742,0.03166175
small,organcmnist_224,vit_t,,3,0.1,42,consensus,1,client_1.pt,3 4 5 6 7 8,0.33333333,0.28357217,0.29642615,0.06250000,0.09131770,0.14285715,0.11225166,0.02141897
small,organcmnist_224,vit_t,,3,0.1,42,consensus,2,client_2.pt,0 2 3 4 5 6 9 10,0.33333333,0.36226955,0.36136585,0.12500000,0.14194859,0.14285715,0.16080524,0.03329404
small,organcmnist_224,vit_t,,5,0.0,42,prototype_head,0,client_0.pt,6 5 8,0.20000000,0.24456516,0.24143656,0.12500000,0.11004506,0.00000000,0.11057596,0.02530371
small,organcmnist_224,vit_t,,5,0.0,42,prototype_head,1,client_1.pt,7 2,0.20000000,0.18269421,0.17180741,0.06250000,0.05063089,0.00000000,0.05145007,0.01056462
small,organcmnist_224,vit_t,,5,0.0,42,prototype_head,2,client_2.pt,0 4,0.20000000,0.12500446,0.11469067,0.00000000,0.00000000,0.00000000,0.01036446,0.00000000
small,organcmnist_224,vit_t,,5,0.0,42,prototype_head,3,client_3.pt,10 9,0.20000000,0.32479778,0.35924155,0.18750000,0.17146322,0.14285715,0.17146630,0.04327628
small,organcmnist_224,vit_t,,5,0.0,42,prototype_head,4,client_4.pt,3 1,0.20000000,0.12293843,0.11282379,0.00000000,0.00000000,0.00000000,0.00002229,0.00000000
small,organcmnist_224,vit_t,,5,0.01,42,specialist_client,0,client_0.pt,2 4 10,0.20000000,0.14076276,0.11029196,0.06250000,0.05063089,0.00000000,0.05108107,0.01056402
small,organcmnist_224,vit_t,,5,0.01,42,specialist_client,1,client_1.pt,4 5 8,0.20000000,0.18828645,0.15477531,0.12500000,0.11004506,0.00000000,0.10992316,0.02415497
small,organcmnist_224,vit_t,,5,0.01,42,specialist_client,2,client_2.pt,0 1 6 9,0.20000000,0.09490290,0.07256293,0.00000000,0.00000000,0.00000000,0.00094888,0.00000000
small,organcmnist_224,vit_t,,5,0.01,42,specialist_client,3,client_3.pt,7 8,0.20000000,0.41558212,0.50112122,0.31250000,0.37398453,0.71428573,0.36572139,0.11028299
small,organcmnist_224,vit_t,,5,0.01,42,specialist_client,4,client_4.pt,1 3 7 8,0.20000000,0.16046581,0.16124853,0.06250000,0.07879418,0.14285715,0.08668530,0.01698074
small,organcmnist_224,vit_t,,5,0.1,42,specialist_client,0,client_0.pt,0 1 2 3 5 6 9,0.20000000,0.17734396,0.20525603,0.06250000,0.09131770,0.14285715,0.09199259,0.01973054
small,organcmnist_224,vit_t,,5,0.1,42,specialist_client,1,client_1.pt,1 2 3 4 5 7 8 9 10,0.20000000,0.11213752,0.09433568,0.00000000,0.00000000,0.00000000,0.04812636,0.00000000
small,organcmnist_224,vit_t,,5,0.1,42,specialist_client,2,client_2.pt,0 1 2 4 5 7 8 9 10,0.20000000,0.10676267,0.08987867,0.00000000,0.00000000,0.00000000,0.01632367,0.00000000
small,organcmnist_224,vit_t,,5,0.1,42,specialist_client,3,client_3.pt,0 1 2 4 5 7 9 10,0.20000000,0.20315325,0.17486177,0.12500000,0.09682710,0.00000000,0.08824772,0.02548579
small,organcmnist_224,vit_t,,5,0.1,42,specialist_client,4,client_4.pt,0 2 3 4 5 6 7 8 9,0.20000000,0.40060264,0.43566787,0.31250000,0.30033099,0.28571430,0.31954586,0.08329244
small,organcmnist_224,vit_t,,7,0.0,42,prototype_head,0,client_0.pt,6 4,0.14285714,0.12292560,0.13912673,0.06250000,0.09131770,0.14285715,0.08624518,0.02126396
small,organcmnist_224,vit_t,,7,0.0,42,prototype_head,1,client_1.pt,7 9,0.14285714,0.15446328,0.15185009,0.12500000,0.11149174,0.14285715,0.11164344,0.02448649
small,organcmnist_224,vit_t,,7,0.0,42,prototype_head,2,client_2.pt,0 1,0.14285714,0.07248612,0.05956985,0.00000000,0.00000000,0.00000000,0.00061773,0.00000000
small,organcmnist_224,vit_t,,7,0.0,42,prototype_head,3,client_3.pt,10 8,0.14285714,0.29135138,0.34197026,0.31250000,0.33962076,0.42857143,0.32550945,0.10026187
small,organcmnist_224,vit_t,,7,0.0,42,prototype_head,4,client_4.pt,3,0.14285714,0.10735262,0.08979765,0.06250000,0.04941101,0.00000000,0.04941291,0.01028894
small,organcmnist_224,vit_t,,7,0.0,42,prototype_head,5,client_5.pt,5,0.14285714,0.14390206,0.12713747,0.12500000,0.11004506,0.00000000,0.11004824,0.02413382
small,organcmnist_224,vit_t,,7,0.0,42,prototype_head,6,client_6.pt,2,0.14285714,0.10751889,0.09054785,0.06250000,0.05063089,0.00000000,0.05064252,0.01055382
small,organcmnist_224,vit_t,,7,0.01,42,prototype_head,0,client_0.pt,2 6,0.14285714,0.15874295,0.17167543,0.12500000,0.14194859,0.14285715,0.12094580,0.04288292
small,organcmnist_224,vit_t,,7,0.01,42,prototype_head,1,client_1.pt,0 5,0.14285714,0.14535853,0.12817906,0.12500000,0.11004506,0.00000000,0.10902946,0.02452873
small,organcmnist_224,vit_t,,7,0.01,42,prototype_head,2,client_2.pt,2 3 8,0.14285714,0.29464960,0.34128478,0.31250000,0.33349498,0.42857143,0.33336173,0.09098302
small,organcmnist_224,vit_t,,7,0.01,42,prototype_head,3,client_3.pt,10,0.14285714,0.13449843,0.11656791,0.06250000,0.05670171,0.00000000,0.25519091,0.02873512
small,organcmnist_224,vit_t,,7,0.01,42,prototype_head,4,client_4.pt,1 7 9,0.14285714,0.07360104,0.06034886,0.00000000,0.00000000,0.00000000,0.00344796,0.00000000
small,organcmnist_224,vit_t,,7,0.01,42,prototype_head,5,client_5.pt,0 1 4 7,0.14285714,0.11992432,0.12189854,0.06250000,0.06173728,0.14285715,0.05318032,0.01654460
small,organcmnist_224,vit_t,,7,0.01,42,prototype_head,6,client_6.pt,1 5 10,0.14285714,0.07322517,0.06004538,0.00000000,0.00000000,0.00000000,0.00028764,0.00000000
small,organcmnist_224,vit_t,,7,0.1,42,reference_delta,0,client_0.pt,0 1 2 3 8 9,0.14285714,0.14481643,0.13709967,0.06250000,0.05063089,0.00000000,0.04677331,0.01565870
small,organcmnist_224,vit_t,,7,0.1,42,reference_delta,1,client_1.pt,1 4 5 7 8 10,0.14285714,0.17406125,0.21884289,0.06250000,0.09282453,0.14285715,0.13777049,0.02366535
small,organcmnist_224,vit_t,,7,0.1,42,reference_delta,2,client_2.pt,0 1 4 5 6 9,0.14285714,0.09757864,0.08975771,0.00000000,0.00000000,0.00000000,0.00006131,0.00000000
small,organcmnist_224,vit_t,,7,0.1,42,reference_delta,3,client_3.pt,2 3 4 5 7 8 9,0.14285714,0.14657262,0.13811290,0.06250000,0.05063089,0.00000000,0.06129606,0.01068090
small,organcmnist_224,vit_t,,7,0.1,42,reference_delta,4,client_4.pt,0 2 3 4 5 6 8 9,0.14285714,0.14486986,0.13655597,0.06250000,0.05063089,0.00000000,0.05064435,0.01055387
small,organcmnist_224,vit_t,,7,0.1,42,reference_delta,5,client_5.pt,1 2 4 6 9,0.14285714,0.09769631,0.08986428,0.00000000,0.00000000,0.00000000,0.00080352,0.00000000
small,organcmnist_224,vit_t,,7,0.1,42,reference_delta,6,client_6.pt,0 2 7 9 10,0.14285714,0.19440486,0.18976656,0.12500000,0.10566931,0.00000000,0.10859578,0.03090623
small,organsmnist_224,convnext,,3,0.0,42,avg,0,client_0.pt,6 10 2 1,0.33333333,0.29120436,0.31459838,0.06250000,0.07215302,0.14285715,0.07878677,0.03587171
small,organsmnist_224,convnext,,3,0.0,42,avg,1,client_1.pt,7 3 4 8,0.33333333,0.28510535,0.30352771,0.06250000,0.07027795,0.14285715,0.07135930,0.01491669
small,organsmnist_224,convnext,,3,0.0,42,avg,2,client_2.pt,0 5 9,0.33333333,0.42369029,0.38187391,0.18750000,0.16121031,0.00000000,0.15854694,0.04145026
small,organsmnist_224,convnext,,3,0.01,42,morphology,0,client_0.pt,6 10,0.33333333,0.41935700,0.49563709,0.18750000,0.21778655,0.42857143,0.15376813,0.08959538
small,organsmnist_224,convnext,,3,0.01,42,morphology,1,client_1.pt,2 3 4 5 6 8 9,0.33333333,0.43823260,0.39266756,0.25000000,0.22742862,0.00000000,0.24336380,0.11198241
small,organsmnist_224,convnext,,3,0.01,42,morphology,2,client_2.pt,0 1 2 3 5 7,0.33333333,0.14241041,0.11169533,0.00000000,0.00000000,0.00000000,0.00133889,0.00000000
small,organsmnist_224,convnext,,3,0.1,42,morph_anchor,0,client_0.pt,0 1 2 3 4 5 6 7 9 10,0.33333333,0.46401253,0.53826559,0.18750000,0.21778655,0.42857143,0.17111235,0.13103944
small,organsmnist_224,convnext,,3,0.1,42,morph_anchor,1,client_1.pt,1 3 4 5 6 7 8 9 10,0.33333333,0.38264009,0.34405696,0.18750000,0.18620402,0.00000000,0.15698389,0.06071364
small,organsmnist_224,convnext,,3,0.1,42,morph_anchor,2,client_2.pt,0 1 5 6 7,0.33333333,0.15334740,0.11767744,0.00000000,0.00000000,0.00000000,0.00000657,0.00000000
small,organsmnist_224,convnext,,5,0.0,42,morphology,0,client_0.pt,6 5 8,0.20000000,0.12376945,0.11275174,0.00000000,0.00000000,0.00000000,0.00130214,0.00000000
small,organsmnist_224,convnext,,5,0.0,42,morphology,1,client_1.pt,7 2,0.20000000,0.18090311,0.15872070,0.06250000,0.03988340,0.00000000,0.03988421,0.00823958
small,organsmnist_224,convnext,,5,0.0,42,morphology,2,client_2.pt,0 4,0.20000000,0.20557332,0.23904084,0.06250000,0.07027795,0.14285715,0.07028624,0.01489305
small,organsmnist_224,convnext,,5,0.0,42,morphology,3,client_3.pt,10 9,0.20000000,0.36578110,0.37655237,0.25000000,0.22742862,0.00000000,0.19805460,0.06867303
small,organsmnist_224,convnext,,5,0.0,42,morphology,4,client_4.pt,3 1,0.20000000,0.12397305,0.11293437,0.00000000,0.00000000,0.00000000,0.00231659,0.00000000
small,organsmnist_224,convnext,,5,0.01,42,specialist_client,0,client_0.pt,3,0.20000000,0.29494053,0.26862732,0.18750000,0.15741580,0.00000000,0.15741655,0.03601924
small,organsmnist_224,convnext,,5,0.01,42,specialist_client,1,client_1.pt,7 8,0.20000000,0.28464547,0.37751177,0.12500000,0.17740435,0.28571430,0.12433156,0.10048139
small,organsmnist_224,convnext,,5,0.01,42,specialist_client,2,client_2.pt,0 1,0.20000000,0.11951209,0.10218707,0.00000000,0.00000000,0.00000000,0.00008143,0.00000000
small,organsmnist_224,convnext,,5,0.01,42,specialist_client,3,client_3.pt,2 3 6,0.20000000,0.17505059,0.14414978,0.06250000,0.03988340,0.00000000,0.04000507,0.00824070
small,organsmnist_224,convnext,,5,0.01,42,specialist_client,4,client_4.pt,1 4 5 8 9 10,0.20000000,0.12585133,0.10752398,0.00000000,0.00000000,0.00000000,0.03272743,0.00000000
small,organsmnist_224,convnext,,5,0.1,42,morphology,0,client_0.pt,0 2 4 5 6 8 10,0.20000000,0.33251950,0.42204559,0.18750000,0.21778655,0.42857143,0.18795279,0.06915193
small,organsmnist_224,convnext,,5,0.1,42,morphology,1,client_1.pt,2 3 4 5 8 9 10,0.20000000,0.27465791,0.24905571,0.18750000,0.15741580,0.00000000,0.15402758,0.03760796
small,organsmnist_224,convnext,,5,0.1,42,morphology,2,client_2.pt,0 1 2 3 4 5 8 9 10,0.20000000,0.11149722,0.09482998,0.00000000,0.00000000,0.00000000,0.00027929,0.00000000
small,organsmnist_224,convnext,,5,0.1,42,morphology,3,client_3.pt,0 2 5 6 7 8 9,0.20000000,0.16373804,0.13413863,0.06250000,0.03988340,0.00000000,0.04260726,0.00830567
small,organsmnist_224,convnext,,5,0.1,42,morphology,4,client_4.pt,0 1 3 4 6 7 9,0.20000000,0.11758737,0.09993009,0.00000000,0.00000000,0.00000000,0.03390780,0.00000000
small,organsmnist_224,convnext,,7,0.0,42,morphology,0,client_0.pt,6 4,0.14285714,0.27023968,0.34979218,0.25000000,0.28806451,0.57142860,0.28029418,0.07723994
small,organsmnist_224,convnext,,7,0.0,42,morphology,1,client_1.pt,7 9,0.14285714,0.22013055,0.21016662,0.25000000,0.22742862,0.00000000,0.22742865,0.05560216
small,organsmnist_224,convnext,,7,0.0,42,morphology,2,client_2.pt,0 1,0.14285714,0.07351046,0.06250940,0.00000000,0.00000000,0.00000000,0.00001582,0.00000000
